time,lcj,hxj,fyj,hgj,
2018-5-20 12:6:53.196,856.64,121.16,-0.083,-1.011,
2018-5-20 12:6:53.242,856.7,121.16,-0.084,-1.007,
2018-5-20 12:6:53.289,856.75,121.17,-0.082,-1.005,
2018-5-20 12:6:53.352,856.8,121.17,-0.086,-1.005,
2018-5-20 12:6:53.398,856.85,121.16,-0.087,-1,
2018-5-20 12:6:53.445,856.9,121.16,-0.085,-1.005,
2018-5-20 12:6:53.492,856.95,121.16,-0.089,-1.003,
2018-5-20 12:6:53.554,857.01,121.15,-0.089,-1.003,
2018-5-20 12:6:53.601,857.05,121.15,-0.089,-0.999,
2018-5-20 12:6:53.648,857.1,121.15,-0.087,-1.005,
2018-5-20 12:6:53.71,857.16,121.15,-0.087,-1.002,
2018-5-20 12:6:53.757,857.21,121.15,-0.091,-1.004,
2018-5-20 12:6:53.804,857.26,121.14,-0.091,-1,
2018-5-20 12:6:53.851,857.31,121.14,-0.09,-0.999,
2018-5-20 12:6:53.913,857.36,121.14,-0.084,-1.004,
2018-5-20 12:6:53.96,857.42,121.14,-0.086,-1.006,
2018-5-20 12:6:54.007,857.46,121.13,-0.087,-1.009,
2018-5-20 12:6:54.054,857.51,121.14,-0.091,-1.006,
2018-5-20 12:6:54.116,857.57,121.14,-0.09,-1.008,
2018-5-20 12:6:54.163,857.62,121.14,-0.09,-1.009,
2018-5-20 12:6:54.21,857.67,121.14,-0.089,-1.008,
2018-5-20 12:6:54.272,857.72,121.14,-0.097,-1.007,
2018-5-20 12:6:54.319,857.77,121.14,-0.103,-1.003,
2018-5-20 12:6:54.366,857.83,121.14,-0.104,-1.007,
2018-5-20 12:6:54.412,857.87,121.14,-0.106,-1.011,
2018-5-20 12:6:54.475,857.92,121.15,-0.10552,-1.0114,
2018-5-20 12:6:54.522,857.98,121.15,-0.112,-1.007,
2018-5-20 12:6:54.568,858.03,121.15,-0.113,-1.007,
2018-5-20 12:6:54.615,858.08,121.15,-0.118,-1.004,
2018-5-20 12:6:54.678,858.12,121.15,-0.119,-1.011,
2018-5-20 12:6:54.724,858.18,121.15,-0.11748,-1.0095,
2018-5-20 12:6:54.771,858.24,121.15,-0.113,-1.011,
2018-5-20 12:6:54.834,858.28,121.16,-0.118,-1.01,
2018-5-20 12:6:54.88,858.34,121.16,-0.121,-1.012,
2018-5-20 12:6:54.927,858.39,121.16,-0.121,-1.012,
2018-5-20 12:6:54.974,858.44,121.16,-0.117,-1.013,
2018-5-20 12:6:55.036,858.5,121.16,-0.115,-1.014,
2018-5-20 12:6:55.099,858.55,121.17,-0.118,-1.011,
2018-5-20 12:6:55.13,858.6,121.17,-0.119,-1.009,
2018-5-20 12:6:55.177,858.65,121.17,-0.124,-1.017,
2018-5-20 12:6:55.239,858.71,121.17,-0.124,-1.016,
2018-5-20 12:6:55.286,858.76,121.18,-0.1195,-1.015,
2018-5-20 12:6:55.333,858.81,121.18,-0.118,-1.016,
2018-5-20 12:6:55.395,858.87,121.18,-0.119,-1.016,
2018-5-20 12:6:55.442,858.91,121.18,-0.123,-1.012,
2018-5-20 12:6:55.489,858.97,121.18,-0.121,-1.014,
2018-5-20 12:6:55.536,859.02,121.19,-0.12,-1.015,
2018-5-20 12:6:55.598,859.08,121.18,-0.112,-1.016,
2018-5-20 12:6:55.645,859.13,121.18,-0.116,-1.016,
2018-5-20 12:6:55.692,859.18,121.19,-0.116,-1.02,
2018-5-20 12:6:55.754,859.24,121.18,-0.113,-1.018,
2018-5-20 12:6:55.801,859.29,121.19,-0.111,-1.017,
2018-5-20 12:6:55.848,859.35,121.19,-0.106,-1.02,
2018-5-20 12:6:55.894,859.4,121.18,-0.105,-1.016,
2018-5-20 12:6:55.957,859.45,121.18,-0.108,-1.024,
2018-5-20 12:6:56.004,859.5,121.19,-0.108,-1.022,
2018-5-20 12:6:56.05,859.56,121.18,-0.106,-1.021,
2018-5-20 12:6:56.097,859.61,121.18,-0.1,-1.018,
2018-5-20 12:6:56.16,859.67,121.19,-0.098,-1.023,
2018-5-20 12:6:56.206,859.72,121.18,-0.1,-1.021,
2018-5-20 12:6:56.253,859.78,121.18,-0.104,-1.018,
2018-5-20 12:6:56.316,859.83,121.18,-0.101,-1.021,
2018-5-20 12:6:56.362,859.88,121.18,-0.1,-1.025,
2018-5-20 12:6:56.409,859.94,121.18,-0.101,-1.023,
2018-5-20 12:6:56.456,859.99,121.19,-0.105,-1.023,
2018-5-20 12:6:56.518,860.05,121.19,-0.115,-1.023,
2018-5-20 12:6:56.565,860.1,121.19,-0.112,-1.021,
2018-5-20 12:6:56.612,860.16,121.18,-0.111,-1.021,
2018-5-20 12:6:56.659,860.21,121.18,-0.115,-1.017,
2018-5-20 12:6:56.721,860.27,121.18,-0.115,-1.019,
2018-5-20 12:6:56.768,860.32,121.18,-0.12,-1.02,
2018-5-20 12:6:56.815,860.38,121.18,-0.121,-1.016,
2018-5-20 12:6:56.877,860.43,121.18,-0.116,-1.017,
2018-5-20 12:6:56.924,860.49,121.17,-0.114,-1.017,
2018-5-20 12:6:56.971,860.54,121.17,-0.114,-1.014,
2018-5-20 12:6:57.018,860.59,121.17,-0.113,-1.019,
2018-5-20 12:6:57.08,860.65,121.17,-0.11,-1.015,
2018-5-20 12:6:57.127,860.7,121.17,-0.108,-1.019,
2018-5-20 12:6:57.174,860.76,121.16,-0.109,-1.021,
2018-5-20 12:6:57.22,860.8,121.17,-0.103,-1.024,
2018-5-20 12:6:57.283,860.87,121.17,-0.109,-1.02,
2018-5-20 12:6:57.33,860.91,121.17,-0.11,-1.021,
2018-5-20 12:6:57.376,860.97,121.17,-0.109,-1.021,
2018-5-20 12:6:57.439,861.03,121.17,-0.108,-1.022,
2018-5-20 12:6:57.486,861.07,121.17,-0.109,-1.023,
2018-5-20 12:6:57.532,861.14,121.18,-0.108,-1.02,
2018-5-20 12:6:57.579,861.18,121.18,-0.108,-1.019,
2018-5-20 12:6:57.642,861.24,121.17,-0.11,-1.014,
2018-5-20 12:6:57.688,861.29,121.17,-0.108,-1.022,
2018-5-20 12:6:57.735,861.34,121.17,-0.103,-1.015,
2018-5-20 12:6:57.798,861.4,121.17,-0.104,-1.015,
2018-5-20 12:6:57.844,861.45,121.17,-0.103,-1.017,
2018-5-20 12:6:57.891,861.5,121.17,-0.104,-1.016,
2018-5-20 12:6:57.938,861.56,121.17,-0.096,-1.014,
2018-5-20 12:6:58,861.61,121.17,-0.093,-1.022,
2018-5-20 12:6:58.047,861.66,121.17,-0.092,-1.02,
2018-5-20 12:6:58.094,861.72,121.17,-0.096,-1.022,
2018-5-20 12:6:58.141,861.77,121.17,-0.1,-1.021,
2018-5-20 12:6:58.203,861.82,121.17,-0.103,-1.016,
2018-5-20 12:6:58.25,861.88,121.17,-0.098,-1.014,
2018-5-20 12:6:58.297,861.93,121.17,-0.096,-1.015,
2018-5-20 12:6:58.359,861.99,121.17,-0.101,-1.015,
2018-5-20 12:6:58.406,862.03,121.18,-0.107,-1.02,
2018-5-20 12:6:58.453,862.09,121.18,-0.109,-1.019,
2018-5-20 12:6:58.5,862.14,121.17,-0.107,-1.02,
2018-5-20 12:6:58.562,862.19,121.17,-0.111,-1.015,
2018-5-20 12:6:58.609,862.25,121.17,-0.11,-1.018,
2018-5-20 12:6:58.656,862.3,121.17,-0.111,-1.019,
2018-5-20 12:6:58.702,862.35,121.17,-0.112,-1.012,
2018-5-20 12:6:58.765,862.4,121.17,-0.109,-1.02,
2018-5-20 12:6:58.812,862.46,121.17,-0.105,-1.015,
2018-5-20 12:6:58.858,862.51,121.17,-0.105,-1.015,
2018-5-20 12:6:58.921,862.56,121.17,-0.105,-1.022,
2018-5-20 12:6:58.968,862.62,121.17,-0.104,-1.017,
2018-5-20 12:6:59.014,862.66,121.16,-0.102,-1.019,
2018-5-20 12:6:59.061,862.72,121.16,-0.101,-1.02,
2018-5-20 12:6:59.124,862.78,121.16,-0.092,-1.018,
2018-5-20 12:6:59.17,862.82,121.17,-0.092,-1.018,
2018-5-20 12:6:59.217,862.87,121.17,-0.093,-1.021,
2018-5-20 12:6:59.264,862.92,121.17,-0.092,-1.018,
2018-5-20 12:6:59.326,862.98,121.17,-0.09,-1.02,
2018-5-20 12:6:59.373,863.03,121.17,-0.09,-1.021,
2018-5-20 12:6:59.42,863.08,121.17,-0.086,-1.015,
2018-5-20 12:6:59.482,863.14,121.18,-0.092,-1.021,
2018-5-20 12:6:59.529,863.18,121.18,-0.095,-1.022,
2018-5-20 12:6:59.576,863.23,121.18,-0.092,-1.018,
2018-5-20 12:6:59.623,863.29,121.18,-0.092,-1.019,
2018-5-20 12:6:59.685,863.34,121.18,-0.087,-1.02,
2018-5-20 12:6:59.732,863.39,121.18,-0.092,-1.022,
2018-5-20 12:6:59.779,863.44,121.17,-0.095,-1.019,
2018-5-20 12:6:59.841,863.5,121.17,-0.095,-1.016,
2018-5-20 12:6:59.888,863.55,121.17,-0.095,-1.018,
2018-5-20 12:6:59.935,863.59,121.17,-0.094,-1.017,
2018-5-20 12:6:59.982,863.65,121.16,-0.093,-1.019,
2018-5-20 12:7:0.044,863.7,121.16,-0.095,-1.017,
2018-5-20 12:7:0.091,863.75,121.15,-0.095,-1.02,
2018-5-20 12:7:0.138,863.8,121.15,-0.096,-1.013,
2018-5-20 12:7:0.184,863.85,121.15,-0.097,-1.014,
2018-5-20 12:7:0.247,863.91,121.15,-0.091,-1.015,
2018-5-20 12:7:0.294,863.96,121.15,-0.09,-1.016,
2018-5-20 12:7:0.34,864,121.15,-0.094,-1.015,
2018-5-20 12:7:0.403,864.06,121.15,-0.096,-1.02,
2018-5-20 12:7:0.45,864.11,121.15,-0.095,-1.016,
2018-5-20 12:7:0.496,864.16,121.15,-0.095,-1.017,
2018-5-20 12:7:0.543,864.22,121.15,-0.095,-1.018,
2018-5-20 12:7:0.606,864.27,121.16,-0.098,-1.02,
2018-5-20 12:7:0.652,864.32,121.16,-0.099,-1.02,
2018-5-20 12:7:0.699,864.37,121.16,-0.096,-1.019,
2018-5-20 12:7:0.746,864.42,121.16,-0.095,-1.015,
2018-5-20 12:7:0.808,864.48,121.16,-0.094,-1.011,
2018-5-20 12:7:0.855,864.52,121.15,-0.093,-1.015,
2018-5-20 12:7:0.902,864.57,121.16,-0.096,-1.015,
2018-5-20 12:7:0.964,864.63,121.16,-0.098,-1.015,
2018-5-20 12:7:1.011,864.68,121.16,-0.091,-1.018,
2018-5-20 12:7:1.058,864.73,121.16,-0.089,-1.016,
2018-5-20 12:7:1.105,864.78,121.15,-0.09,-1.017,
2018-5-20 12:7:1.167,864.84,121.16,-0.094,-1.017,
2018-5-20 12:7:1.214,864.89,121.16,-0.094,-1.02,
2018-5-20 12:7:1.261,864.94,121.16,-0.096,-1.018,
2018-5-20 12:7:1.308,865,121.16,-0.095,-1.017,
2018-5-20 12:7:1.37,865.04,121.17,-0.1,-1.019,
2018-5-20 12:7:1.417,865.09,121.17,-0.099,-1.018,
2018-5-20 12:7:1.464,865.15,121.17,-0.105,-1.015,
2018-5-20 12:7:1.526,865.2,121.17,-0.108,-1.015,
2018-5-20 12:7:1.573,865.25,121.17,-0.108,-1.014,
2018-5-20 12:7:1.62,865.3,121.17,-0.109,-1.015,
2018-5-20 12:7:1.666,865.35,121.17,-0.108,-1.018,
2018-5-20 12:7:1.729,865.41,121.17,-0.112,-1.013,
2018-5-20 12:7:1.776,865.45,121.17,-0.115,-1.011,
2018-5-20 12:7:1.822,865.5,121.17,-0.117,-1.013,
2018-5-20 12:7:1.869,865.56,121.17,-0.114,-1.014,
2018-5-20 12:7:1.932,865.6,121.17,-0.116,-1.011,
2018-5-20 12:7:1.978,865.66,121.17,-0.116,-1.01,
2018-5-20 12:7:2.025,865.71,121.17,-0.12,-1.013,
2018-5-20 12:7:2.088,865.75,121.17,-0.122,-1.014,
2018-5-20 12:7:2.134,865.81,121.17,-0.123,-1.011,
2018-5-20 12:7:2.181,865.86,121.16,-0.121,-1.014,
2018-5-20 12:7:2.228,865.91,121.16,-0.118,-1.011,
2018-5-20 12:7:2.29,865.96,121.17,-0.124,-1.009,
2018-5-20 12:7:2.337,866.01,121.17,-0.124,-1.008,
2018-5-20 12:7:2.384,866.07,121.17,-0.125,-1.009,
2018-5-20 12:7:2.446,866.12,121.17,-0.122,-1.008,
2018-5-20 12:7:2.493,866.16,121.17,-0.123,-1.01,
2018-5-20 12:7:2.54,866.22,121.17,-0.125,-1.004,
2018-5-20 12:7:2.587,866.27,121.17,-0.126,-1.009,
2018-5-20 12:7:2.649,866.32,121.17,-0.124,-1.013,
2018-5-20 12:7:2.696,866.38,121.17,-0.122,-1.013,
2018-5-20 12:7:2.743,866.43,121.17,-0.117,-1.008,
2018-5-20 12:7:2.79,866.48,121.16,-0.117,-1.009,
2018-5-20 12:7:2.852,866.54,121.17,-0.117,-1.007,
2018-5-20 12:7:2.899,866.59,121.17,-0.12,-1.015,
2018-5-20 12:7:2.946,866.64,121.16,-0.117,-1.012,
2018-5-20 12:7:3.008,866.7,121.16,-0.112,-1.015,
2018-5-20 12:7:3.055,866.75,121.16,-0.113,-1.016,
2018-5-20 12:7:3.102,866.81,121.15,-0.11,-1.012,
2018-5-20 12:7:3.148,866.86,121.16,-0.11,-1.011,
2018-5-20 12:7:3.211,866.91,121.16,-0.112,-1.018,
2018-5-20 12:7:3.258,866.97,121.15,-0.105,-1.017,
2018-5-20 12:7:3.304,867.01,121.15,-0.103,-1.017,
2018-5-20 12:7:3.367,867.07,121.16,-0.11,-1.018,
2018-5-20 12:7:3.414,867.12,121.16,-0.112,-1.017,
2018-5-20 12:7:3.46,867.18,121.16,-0.111,-1.015,
2018-5-20 12:7:3.507,867.23,121.16,-0.104,-1.02,
2018-5-20 12:7:3.57,867.28,121.16,-0.104,-1.018,
2018-5-20 12:7:3.616,867.34,121.16,-0.104,-1.023,
2018-5-20 12:7:3.663,867.39,121.17,-0.105,-1.02,
2018-5-20 12:7:3.71,867.45,121.17,-0.107,-1.02,
2018-5-20 12:7:3.772,867.5,121.17,-0.105,-1.019,
2018-5-20 12:7:3.819,867.55,121.17,-0.104,-1.019,
2018-5-20 12:7:3.866,867.61,121.17,-0.102,-1.021,
2018-5-20 12:7:3.913,867.66,121.16,-0.101,-1.024,
2018-5-20 12:7:3.975,867.72,121.16,-0.10397,-1.0189,
2018-5-20 12:7:4.022,867.77,121.16,-0.101,-1.028,
2018-5-20 12:7:4.069,867.83,121.16,-0.095,-1.019,
2018-5-20 12:7:4.131,867.88,121.16,-0.095,-1.02,
2018-5-20 12:7:4.178,867.94,121.16,-0.092,-1.022,
2018-5-20 12:7:4.225,867.99,121.16,-0.094,-1.022,
2018-5-20 12:7:4.272,868.05,121.16,-0.094,-1.021,
2018-5-20 12:7:4.334,868.1,121.15,-0.088,-1.022,
2018-5-20 12:7:4.381,868.15,121.15,-0.087,-1.025,
2018-5-20 12:7:4.428,868.21,121.16,-0.088,-1.025,
2018-5-20 12:7:4.49,868.26,121.16,-0.091,-1.028,
2018-5-20 12:7:4.537,868.31,121.16,-0.088,-1.025,
2018-5-20 12:7:4.584,868.37,121.16,-0.087,-1.027,
2018-5-20 12:7:4.63,868.42,121.16,-0.083,-1.028,
2018-5-20 12:7:4.693,868.48,121.16,-0.087,-1.028,
2018-5-20 12:7:4.74,868.53,121.15,-0.087,-1.03,
2018-5-20 12:7:4.786,868.58,121.15,-0.092,-1.029,
2018-5-20 12:7:4.849,868.64,121.15,-0.091,-1.026,
2018-5-20 12:7:4.896,868.68,121.15,-0.091,-1.026,
2018-5-20 12:7:4.942,868.74,121.15,-0.09,-1.022,
2018-5-20 12:7:4.989,868.79,121.15,-0.092,-1.026,
2018-5-20 12:7:5.052,868.84,121.15,-0.097,-1.032,
2018-5-20 12:7:5.098,868.9,121.15,-0.098,-1.028,
2018-5-20 12:7:5.145,868.95,121.15,-0.098,-1.035,
2018-5-20 12:7:5.192,869,121.14,-0.1,-1.025,
2018-5-20 12:7:5.254,869.05,121.14,-0.106,-1.027,
2018-5-20 12:7:5.301,869.11,121.15,-0.112,-1.026,
2018-5-20 12:7:5.348,869.16,121.15,-0.112,-1.026,
2018-5-20 12:7:5.41,869.21,121.15,-0.112,-1.025,
2018-5-20 12:7:5.457,869.27,121.15,-0.108,-1.025,
2018-5-20 12:7:5.504,869.32,121.15,-0.109,-1.028,
2018-5-20 12:7:5.551,869.37,121.15,-0.111,-1.025,
2018-5-20 12:7:5.613,869.42,121.16,-0.114,-1.024,
2018-5-20 12:7:5.66,869.47,121.16,-0.11,-1.026,
2018-5-20 12:7:5.707,869.53,121.17,-0.11,-1.021,
2018-5-20 12:7:5.754,869.58,121.16,-0.105,-1.024,
2018-5-20 12:7:5.816,869.63,121.17,-0.107,-1.025,
2018-5-20 12:7:5.863,869.68,121.16,-0.103,-1.02,
2018-5-20 12:7:5.91,869.73,121.16,-0.103,-1.019,
2018-5-20 12:7:5.972,869.79,121.17,-0.102,-1.016,
2018-5-20 12:7:6.019,869.84,121.17,-0.097,-1.017,
2018-5-20 12:7:6.066,869.89,121.16,-0.1,-1.015,
2018-5-20 12:7:6.112,869.95,121.16,-0.103,-1.017,
2018-5-20 12:7:6.175,869.99,121.17,-0.106,-1.016,
2018-5-20 12:7:6.222,870.05,121.16,-0.103,-1.017,
2018-5-20 12:7:6.268,870.1,121.16,-0.099,-1.014,
2018-5-20 12:7:6.315,870.15,121.16,-0.097,-1.014,
2018-5-20 12:7:6.378,870.2,121.16,-0.1,-1.015,
2018-5-20 12:7:6.424,870.25,121.16,-0.101,-1.018,
2018-5-20 12:7:6.471,870.31,121.17,-0.104,-1.014,
2018-5-20 12:7:6.534,870.35,121.17,-0.096968,-1.016,
2018-5-20 12:7:6.58,870.41,121.17,-0.096,-1.014,
2018-5-20 12:7:6.627,870.47,121.17,-0.098,-1.015,
2018-5-20 12:7:6.674,870.51,121.17,-0.098,-1.015,
2018-5-20 12:7:6.736,870.57,121.17,-0.103,-1.017,
2018-5-20 12:7:6.783,870.61,121.17,-0.101,-1.018,
2018-5-20 12:7:6.83,870.67,121.17,-0.1,-1.016,
2018-5-20 12:7:6.877,870.72,121.17,-0.1,-1.016,
2018-5-20 12:7:6.939,870.77,121.17,-0.105,-1.014,
2018-5-20 12:7:6.986,870.83,121.17,-0.108,-1.018,
2018-5-20 12:7:7.033,870.88,121.17,-0.105,-1.013,
2018-5-20 12:7:7.095,870.93,121.17,-0.106,-1.014,
2018-5-20 12:7:7.142,870.99,121.17,-0.103,-1.02,
2018-5-20 12:7:7.189,871.03,121.17,-0.107,-1.017,
2018-5-20 12:7:7.236,871.09,121.17,-0.106,-1.017,
2018-5-20 12:7:7.298,871.14,121.17,-0.109,-1.02,
2018-5-20 12:7:7.345,871.19,121.17,-0.106,-1.021,
2018-5-20 12:7:7.392,871.25,121.17,-0.103,-1.018,
2018-5-20 12:7:7.438,871.3,121.17,-0.102,-1.02,
2018-5-20 12:7:7.501,871.35,121.17,-0.106,-1.022,
2018-5-20 12:7:7.548,871.4,121.17,-0.107,-1.023,
2018-5-20 12:7:7.594,871.46,121.17,-0.106,-1.025,
2018-5-20 12:7:7.657,871.51,121.17,-0.099,-1.019,
2018-5-20 12:7:7.704,871.56,121.17,-0.099,-1.0225,
2018-5-20 12:7:7.75,871.62,121.17,-0.101,-1.019,
2018-5-20 12:7:7.797,871.66,121.17,-0.103,-1.021,
2018-5-20 12:7:7.86,871.71,121.17,-0.105,-1.022,
2018-5-20 12:7:7.906,871.77,121.17,-0.101,-1.022,
2018-5-20 12:7:7.953,871.82,121.16,-0.095,-1.019,
2018-5-20 12:7:8,871.87,121.17,-0.1,-1.021,
2018-5-20 12:7:8.062,871.93,121.17,-0.101,-1.018,
2018-5-20 12:7:8.109,871.98,121.18,-0.1,-1.022,
2018-5-20 12:7:8.156,872.03,121.18,-0.099,-1.02,
2018-5-20 12:7:8.218,872.09,121.18,-0.092,-1.024,
2018-5-20 12:7:8.265,872.14,121.18,-0.091,-1.022,
2018-5-20 12:7:8.312,872.19,121.18,-0.092,-1.022,
2018-5-20 12:7:8.359,872.25,121.18,-0.095,-1.023,
2018-5-20 12:7:8.421,872.29,121.19,-0.094,-1.023,
2018-5-20 12:7:8.468,872.36,121.19,-0.096,-1.023,
2018-5-20 12:7:8.515,872.4,121.19,-0.099,-1.021,
2018-5-20 12:7:8.577,872.46,121.2,-0.1,-1.024,
2018-5-20 12:7:8.624,872.51,121.2,-0.1,-1.024,
2018-5-20 12:7:8.671,872.56,121.2,-0.103,-1.021,
2018-5-20 12:7:8.718,872.62,121.2,-0.104,-1.021,
2018-5-20 12:7:8.78,872.67,121.2,-0.102,-1.021,
2018-5-20 12:7:8.827,872.72,121.2,-0.108,-1.015,
2018-5-20 12:7:8.874,872.78,121.2,-0.114,-1.019,
2018-5-20 12:7:8.92,872.83,121.2,-0.113,-1.021,
2018-5-20 12:7:8.983,872.89,121.2,-0.111,-1.02,
2018-5-20 12:7:9.03,872.94,121.2,-0.107,-1.019,
2018-5-20 12:7:9.076,872.99,121.19,-0.105,-1.017,
2018-5-20 12:7:9.123,873.04,121.19,-0.106,-1.015,
2018-5-20 12:7:9.186,873.1,121.19,-0.109,-1.018,
2018-5-20 12:7:9.232,873.15,121.19,-0.112,-1.013,
2018-5-20 12:7:9.279,873.21,121.18,-0.107,-1.011,
2018-5-20 12:7:9.342,873.26,121.18,-0.109,-1.016,
2018-5-20 12:7:9.388,873.31,121.17,-0.11,-1.016,
2018-5-20 12:7:9.435,873.37,121.18,-0.113,-1.019,
2018-5-20 12:7:9.482,873.41,121.18,-0.108,-1.011,
2018-5-20 12:7:9.544,873.48,121.18,-0.103,-1.016,
2018-5-20 12:7:9.591,873.52,121.18,-0.103,-1.015,
2018-5-20 12:7:9.638,873.58,121.18,-0.103,-1.019,
2018-5-20 12:7:9.7,873.63,121.17,-0.109,-1.018,
2018-5-20 12:7:9.747,873.69,121.18,-0.111,-1.016,
2018-5-20 12:7:9.794,873.74,121.17,-0.107,-1.015,
2018-5-20 12:7:9.841,873.8,121.17,-0.103,-1.012,
2018-5-20 12:7:9.903,873.85,121.18,-0.1,-1.014,
2018-5-20 12:7:9.95,873.9,121.17,-0.097,-1.012,
2018-5-20 12:7:9.997,873.96,121.17,-0.101,-1.012,
2018-5-20 12:7:10.044,874.01,121.17,-0.097,-1.013,
2018-5-20 12:7:10.106,874.07,121.17,-0.097,-1.012,
2018-5-20 12:7:10.153,874.12,121.16,-0.096,-1.01,
2018-5-20 12:7:10.2,874.18,121.17,-0.099484,-1.012,
2018-5-20 12:7:10.262,874.23,121.16,-0.103,-1.01,
2018-5-20 12:7:10.309,874.28,121.17,-0.099,-1.011,
2018-5-20 12:7:10.356,874.34,121.16,-0.098,-1.011,
2018-5-20 12:7:10.402,874.39,121.16,-0.096,-1.01,
2018-5-20 12:7:10.465,874.45,121.16,-0.098,-1.017,
2018-5-20 12:7:10.512,874.5,121.16,-0.1,-1.013,
2018-5-20 12:7:10.558,874.55,121.16,-0.106,-1.009,
2018-5-20 12:7:10.605,874.61,121.16,-0.101,-1.007,
2018-5-20 12:7:10.668,874.66,121.16,-0.096,-1.009,
2018-5-20 12:7:10.714,874.71,121.17,-0.098,-1.007,
2018-5-20 12:7:10.761,874.77,121.17,-0.098,-1.006,
2018-5-20 12:7:10.824,874.82,121.17,-0.104,-1.007,
2018-5-20 12:7:10.87,874.88,121.17,-0.099,-1.008,
2018-5-20 12:7:10.917,874.93,121.16,-0.097,-1.011,
2018-5-20 12:7:10.964,874.99,121.16,-0.097,-1.009,
2018-5-20 12:7:11.026,875.04,121.16,-0.101,-1.008,
2018-5-20 12:7:11.073,875.1,121.16,-0.103,-1.007,
2018-5-20 12:7:11.12,875.15,121.16,-0.102,-1.01,
2018-5-20 12:7:11.182,875.2,121.16,-0.101,-1.01,
2018-5-20 12:7:11.229,875.26,121.15,-0.093,-1.01,
2018-5-20 12:7:11.276,875.31,121.15,-0.1,-1.008,
2018-5-20 12:7:11.323,875.37,121.15,-0.103,-1.01,
2018-5-20 12:7:11.385,875.42,121.15,-0.102,-1.009,
2018-5-20 12:7:11.432,875.48,121.15,-0.097,-1.012,
2018-5-20 12:7:11.479,875.53,121.15,-0.097,-1.012,
2018-5-20 12:7:11.526,875.59,121.15,-0.099,-1.015,
2018-5-20 12:7:11.588,875.64,121.15,-0.106,-1.012,
2018-5-20 12:7:11.635,875.7,121.15,-0.105,-1.016,
2018-5-20 12:7:11.682,875.74,121.15,-0.105,-1.014,
2018-5-20 12:7:11.744,875.8,121.15,-0.103,-1.018,
2018-5-20 12:7:11.791,875.86,121.15,-0.106,-1.016,
2018-5-20 12:7:11.838,875.91,121.16,-0.105,-1.019,
2018-5-20 12:7:11.884,875.97,121.16,-0.10948,-1.0185,
2018-5-20 12:7:11.947,876.01,121.16,-0.109,-1.015,
2018-5-20 12:7:11.994,876.08,121.16,-0.109,-1.019,
2018-5-20 12:7:12.04,876.12,121.16,-0.114,-1.016,
2018-5-20 12:7:12.087,876.18,121.16,-0.115,-1.014,
2018-5-20 12:7:12.15,876.23,121.17,-0.119,-1.02,
2018-5-20 12:7:12.196,876.29,121.17,-0.118,-1.016,
2018-5-20 12:7:12.243,876.34,121.17,-0.117,-1.015,
2018-5-20 12:7:12.306,876.39,121.17,-0.122,-1.013,
2018-5-20 12:7:12.352,876.46,121.17,-0.12097,-1.016,
2018-5-20 12:7:12.399,876.5,121.17,-0.126,-1.016,
2018-5-20 12:7:12.446,876.57,121.17,-0.134,-1.014,
2018-5-20 12:7:12.508,876.61,121.18,-0.132,-1.014,
2018-5-20 12:7:12.555,876.67,121.18,-0.132,-1.013,
2018-5-20 12:7:12.602,876.72,121.18,-0.138,-1.016,
2018-5-20 12:7:12.649,876.78,121.18,-0.139,-1.015,
2018-5-20 12:7:12.711,876.83,121.19,-0.14,-1.014,
2018-5-20 12:7:12.758,876.89,121.18,-0.14,-1.019,
2018-5-20 12:7:12.805,876.94,121.19,-0.134,-1.017,
2018-5-20 12:7:12.867,876.99,121.19,-0.134,-1.012,
2018-5-20 12:7:12.914,877.05,121.19,-0.137,-1.01,
2018-5-20 12:7:12.961,877.1,121.19,-0.14,-1.011,
2018-5-20 12:7:13.008,877.16,121.19,-0.134,-1.013,
2018-5-20 12:7:13.07,877.21,121.19,-0.129,-1.016,
2018-5-20 12:7:13.117,877.27,121.18,-0.13,-1.006,
2018-5-20 12:7:13.164,877.32,121.18,-0.135,-1.01,
2018-5-20 12:7:13.21,877.37,121.18,-0.131,-1.015,
2018-5-20 12:7:13.273,877.43,121.18,-0.125,-1.012,
2018-5-20 12:7:13.32,877.48,121.18,-0.12,-1.017,
2018-5-20 12:7:13.366,877.53,121.17,-0.118,-1.014,
2018-5-20 12:7:13.429,877.59,121.17,-0.119,-1.015,
2018-5-20 12:7:13.476,877.64,121.17,-0.121,-1.008,
2018-5-20 12:7:13.522,877.7,121.16,-0.116,-1.016,
2018-5-20 12:7:13.569,877.75,121.17,-0.114,-1.017,
2018-5-20 12:7:13.632,877.8,121.17,-0.11,-1.02,
2018-5-20 12:7:13.678,877.86,121.17,-0.109,-1.015,
2018-5-20 12:7:13.725,877.91,121.17,-0.113,-1.018,
2018-5-20 12:7:13.788,877.97,121.17,-0.113,-1.019,
2018-5-20 12:7:13.834,878.02,121.17,-0.108,-1.018,
2018-5-20 12:7:13.881,878.07,121.16,-0.106,-1.016,
2018-5-20 12:7:13.928,878.12,121.16,-0.106,-1.02,
2018-5-20 12:7:13.99,878.18,121.16,-0.108,-1.018,
2018-5-20 12:7:14.037,878.23,121.16,-0.108,-1.017,
2018-5-20 12:7:14.084,878.28,121.16,-0.107,-1.019,
2018-5-20 12:7:14.131,878.34,121.16,-0.106,-1.023,
