time,lcj,hxj,fyj,hgj,x,y,z,
2018-5-20 11:7:57.68300,3.43600,121.15600,-0.11300,-1.01200,2.94051,-1.77748,-0.00680
2018-5-20 11:7:57.73000,3.46700,121.15600,-0.10800,-1.01500,2.96704,-1.79352,-0.00686
2018-5-20 11:7:57.77700,3.49900,121.15900,-0.11000,-1.01400,2.99442,-1.81008,-0.00692
2018-5-20 11:7:57.83900,3.52300,121.15300,-0.11100,-1.00800,3.01496,-1.82249,-0.00697
2018-5-20 11:7:57.88600,3.55400,121.15300,-0.11100,-1.01500,3.04149,-1.83853,-0.00703
2018-5-20 11:7:57.93300,3.58600,121.15000,-0.11200,-1.01500,3.06888,-1.85508,-0.00709
2018-5-20 11:7:57.99500,3.61700,121.15300,-0.11600,-1.01500,3.09541,-1.87112,-0.00715
2018-5-20 11:7:58.04200,3.64900,121.15200,-0.11800,-1.01300,3.12279,-1.88767,-0.00722
2018-5-20 11:7:58.08900,3.68000,121.15000,-0.12000,-1.01200,3.14932,-1.90371,-0.00728
2018-5-20 11:7:58.13600,3.71200,121.15100,-0.12000,-1.01400,3.17671,-1.92026,-0.00735
2018-5-20 11:7:58.19800,3.74300,121.15100,-0.11800,-1.01200,3.20324,-1.93630,-0.00742
2018-5-20 11:7:58.24500,3.76700,121.15200,-0.11700,-1.01500,3.22378,-1.94872,-0.00746
2018-5-20 11:7:58.29200,3.79800,121.15100,-0.11600,-1.01200,3.25031,-1.96475,-0.00753
2018-5-20 11:7:58.33900,3.82200,121.14900,-0.11600,-1.01500,3.27085,-1.97717,-0.00758
2018-5-20 11:7:58.40100,3.85300,121.15100,-0.11300,-1.01100,3.29738,-1.99320,-0.00764
2018-5-20 11:7:58.44800,3.88500,121.14800,-0.11300,-1.01000,3.32476,-2.00975,-0.00770
2018-5-20 11:7:58.49500,3.91700,121.14900,-0.11500,-1.01300,3.35215,-2.02631,-0.00777
2018-5-20 11:7:58.54100,3.94000,121.14900,-0.11400,-1.01400,3.37183,-2.03820,-0.00781
2018-5-20 11:7:58.60400,3.96400,121.15100,-0.11500,-1.01300,3.39237,-2.05062,-0.00786
2018-5-20 11:7:58.65100,3.99500,121.15100,-0.11400,-1.01300,3.41890,-2.06665,-0.00792
2018-5-20 11:7:58.69700,4.02700,121.14700,-0.11300,-1.01000,3.44629,-2.08321,-0.00798
2018-5-20 11:7:58.76000,4.05000,121.14700,-0.10800,-1.01700,3.46597,-2.09510,-0.00803
2018-5-20 11:7:58.80700,4.08200,121.14400,-0.10700,-1.01500,3.49336,-2.11165,-0.00809
2018-5-20 11:7:58.85300,4.10600,121.14700,-0.10600,-1.01200,3.51390,-2.12407,-0.00813
2018-5-20 11:7:58.90000,4.13700,121.14900,-0.10400,-1.01200,3.54043,-2.14010,-0.00819
2018-5-20 11:7:58.96300,4.16900,121.14800,-0.10300,-1.01100,3.56782,-2.15665,-0.00825
2018-5-20 11:7:59.00900,4.19200,121.15200,-0.10200,-1.01500,3.58750,-2.16855,-0.00829
2018-5-20 11:7:59.05600,4.22400,121.15000,-0.10300,-1.01400,3.61489,-2.18511,-0.00835
2018-5-20 11:7:59.11900,4.24800,121.14800,-0.09900,-1.01700,3.63543,-2.19752,-0.00839
2018-5-20 11:7:59.16500,4.27900,121.14900,-0.09800,-1.01700,3.66196,-2.21355,-0.00844
2018-5-20 11:7:59.21200,4.31100,121.14600,-0.09500,-1.01600,3.68935,-2.23011,-0.00850
2018-5-20 11:7:59.25900,4.34200,121.14800,-0.09600,-1.01900,3.71588,-2.24614,-0.00855
2018-5-20 11:7:59.32100,4.36600,121.14300,-0.09600,-1.02000,3.73642,-2.25855,-0.00859
2018-5-20 11:7:59.36800,4.38900,121.14200,-0.09800,-1.02000,3.75610,-2.27045,-0.00863
2018-5-20 11:7:59.41500,4.42100,121.14300,-0.09900,-1.02000,3.78349,-2.28700,-0.00868
2018-5-20 11:7:59.46200,4.45200,121.14000,-0.10300,-1.02100,3.81002,-2.30303,-0.00874
2018-5-20 11:7:59.52400,4.48400,121.14200,-0.10600,-1.02100,3.83741,-2.31958,-0.00879
2018-5-20 11:7:59.57100,4.50800,121.14100,-0.11000,-1.02200,3.85795,-2.33199,-0.00884
2018-5-20 11:7:59.61800,4.53900,121.13800,-0.11300,-1.02300,3.88449,-2.34802,-0.00890
2018-5-20 11:7:59.68000,4.56300,121.13700,-0.11400,-1.02100,3.90503,-2.36043,-0.00895
2018-5-20 11:7:59.72700,4.59400,121.13400,-0.11400,-1.02200,3.93156,-2.37646,-0.00901
2018-5-20 11:7:59.77400,4.62600,121.13300,-0.11100,-1.02100,3.95895,-2.39301,-0.00907
2018-5-20 11:7:59.82100,4.64900,121.13800,-0.11400,-1.02000,3.97864,-2.40490,-0.00912
2018-5-20 11:7:59.88300,4.67300,121.13500,-0.11200,-1.02400,3.99918,-2.41731,-0.00916
2018-5-20 11:7:59.93000,4.70500,121.14100,-0.11100,-1.01500,4.02657,-2.43385,-0.00923
2018-5-20 11:7:59.97700,4.73600,121.13900,-0.10600,-1.01900,4.05311,-2.44989,-0.00929
2018-5-20 11:8:0.02300,4.76000,121.14200,-0.10400,-1.01400,4.07365,-2.46230,-0.00933
2018-5-20 11:8:0.08600,4.78300,121.14200,-0.09700,-1.00900,4.09333,-2.47419,-0.00937
2018-5-20 11:8:0.13300,4.81500,121.14300,-0.09100,-1.00700,4.12072,-2.49074,-0.00942
2018-5-20 11:8:0.17900,4.84600,121.14400,-0.08700,-1.00500,4.14725,-2.50677,-0.00947
2018-5-20 11:8:0.22600,4.87000,121.14300,-0.08400,-1.00400,4.16779,-2.51919,-0.00951
2018-5-20 11:8:0.28900,4.89400,121.14400,-0.09300,-1.00400,4.18834,-2.53160,-0.00954
2018-5-20 11:8:0.33500,4.92500,121.14500,-0.09700,-1.00800,4.21487,-2.54763,-0.00960
2018-5-20 11:8:0.38200,4.94900,121.14800,-0.09600,-1.00400,4.23541,-2.56004,-0.00964
2018-5-20 11:8:0.44500,4.97200,121.14600,-0.09200,-1.00600,4.25509,-2.57194,-0.00967
2018-5-20 11:8:0.49100,5.00400,121.14800,-0.09000,-1.00500,4.28248,-2.58849,-0.00972
2018-5-20 11:8:0.53800,5.03600,121.14800,-0.08852,-1.00445,4.30987,-2.60504,-0.00977
2018-5-20 11:8:0.58500,5.05900,121.15100,-0.08700,-1.00400,4.32955,-2.61694,-0.00981
2018-5-20 11:8:0.64700,5.08300,121.15400,-0.08600,-1.01300,4.35009,-2.62936,-0.00985
2018-5-20 11:8:0.69400,5.11400,121.15200,-0.08700,-1.01500,4.37662,-2.64539,-0.00989
2018-5-20 11:8:0.74100,5.13800,121.15300,-0.08500,-1.02200,4.39716,-2.65781,-0.00993
