time,lcj,hxj,fyj,hgj,x,y,z,
2018-5-20 11:7:58.33900,3.81119,121.14660,-0.11416,-1.01500,521331.98507,4084092.78626,50.53616
2018-5-20 11:7:58.40100,3.84210,121.14860,-0.11116,-1.01100,521332.01156,4084092.77033,50.53615
2018-5-20 11:7:58.44800,3.87401,121.14560,-0.11116,-1.01000,521332.03891,4084092.75389,50.53615
2018-5-20 11:7:58.49500,3.90592,121.14660,-0.11316,-1.01300,521332.06626,4084092.73745,50.53614
2018-5-20 11:7:58.54100,3.92886,121.14660,-0.11216,-1.01400,521332.08592,4084092.72564,50.53614
2018-5-20 11:7:58.60400,3.95279,121.14860,-0.11316,-1.01300,521332.10643,4084092.71331,50.53613
2018-5-20 11:7:58.65100,3.98370,121.14860,-0.11216,-1.01300,521332.13292,4084092.69738,50.53613
2018-5-20 11:7:58.69700,4.01561,121.14460,-0.11116,-1.01000,521332.16027,4084092.68094,50.53613
2018-5-20 11:7:58.76000,4.03855,121.14460,-0.10616,-1.01700,521332.17993,4084092.66912,50.53612
2018-5-20 11:7:58.80700,4.07046,121.14160,-0.10516,-1.01500,521332.20728,4084092.65269,50.53612
2018-5-20 11:7:58.85300,4.09439,121.14460,-0.10416,-1.01200,521332.22779,4084092.64036,50.53612
2018-5-20 11:7:58.90000,4.12530,121.14660,-0.10216,-1.01200,521332.25428,4084092.62443,50.53612
2018-5-20 11:7:58.96300,4.15721,121.14560,-0.10116,-1.01100,521332.28163,4084092.60799,50.53612
2018-5-20 11:7:59.00900,4.18014,121.14960,-0.10016,-1.01500,521332.30129,4084092.59617,50.53612
2018-5-20 11:7:59.05600,4.21205,121.14760,-0.10116,-1.01400,521332.32864,4084092.57973,50.53613
2018-5-20 11:7:59.11900,4.23599,121.14560,-0.09716,-1.01700,521332.34915,4084092.56740,50.53613
2018-5-20 11:7:59.16500,4.26690,121.14660,-0.09616,-1.01700,521332.37564,4084092.55148,50.53613
2018-5-20 11:7:59.21200,4.29881,121.14360,-0.09316,-1.01600,521332.40299,4084092.53504,50.53614
2018-5-20 11:7:59.25900,4.32972,121.14560,-0.09416,-1.01900,521332.42948,4084092.51911,50.53614
2018-5-20 11:7:59.32100,4.35365,121.14060,-0.09416,-1.02000,521332.45000,4084092.50678,50.53615
2018-5-20 11:7:59.36800,4.37659,121.13960,-0.09616,-1.02000,521332.46965,4084092.49497,50.53615
2018-5-20 11:7:59.41500,4.40850,121.14060,-0.09716,-1.02000,521332.49700,4084092.47853,50.53615
2018-5-20 11:7:59.46200,4.43941,121.13760,-0.10116,-1.02100,521332.52350,4084092.46261,50.53615
2018-5-20 11:7:59.52400,4.47132,121.13960,-0.10416,-1.02100,521332.55085,4084092.44617,50.53616
2018-5-20 11:7:59.57100,4.49525,121.13860,-0.10816,-1.02200,521332.57136,4084092.43385,50.53615
2018-5-20 11:7:59.61800,4.52616,121.13560,-0.11116,-1.02300,521332.59786,4084092.41792,50.53615
2018-5-20 11:7:59.68000,4.55010,121.13460,-0.11216,-1.02100,521332.61837,4084092.40560,50.53615
2018-5-20 11:7:59.72700,4.58101,121.13160,-0.11216,-1.02200,521332.64487,4084092.38968,50.53614
