
2018-5-20 12:55:9.00000,1191.49306,-2021.11628,-0.70946,
2018-5-20 12:55:10.00000,1191.49507,-2021.11782,-0.71281,
2018-5-20 12:55:11.00000,1191.49168,-2021.11342,-0.71211,
2018-5-20 12:55:12.00000,1191.49351,-2021.11788,-0.71489,
2018-5-20 12:55:13.00000,1191.49444,-2021.11744,-0.71047,
2018-5-20 12:55:14.00000,1191.49501,-2021.11630,-0.71638,
2018-5-20 12:55:15.00000,1191.49354,-2021.11748,-0.72027,
2018-5-20 12:55:16.00000,1191.49251,-2021.11814,-0.71240,
2018-5-20 12:55:17.00000,1191.49288,-2021.11781,-0.71289,
2018-5-20 12:55:18.00000,1191.49428,-2021.11726,-0.71758,
2018-5-20 12:55:19.00000,1191.49501,-2021.11617,-0.71772,
2018-5-20 12:55:20.00000,1191.49376,-2021.11816,-0.71090,
2018-5-20 12:55:21.00000,1191.49311,-2021.11704,-0.72002,
2018-5-20 12:55:22.00000,1191.49458,-2021.11832,-0.72332,
2018-5-20 12:55:23.00000,1191.49619,-2021.11465,-0.71879,
2018-5-20 12:55:24.00000,1191.49637,-2021.11661,-0.71387,
2018-5-20 12:55:25.00000,1191.49687,-2021.11640,-0.72003,
2018-5-20 12:55:26.00000,1191.49541,-2021.11565,-0.71891,
2018-5-20 12:55:27.00000,1191.49399,-2021.11583,-0.71769,
2018-5-20 12:55:28.00000,1191.49674,-2021.11470,-0.72168,
2018-5-20 12:55:29.00000,1191.49870,-2021.11535,-0.73030,
2018-5-20 12:55:30.00000,1191.49264,-2021.11759,-0.71307,
2018-5-20 12:55:31.00000,1191.49571,-2021.11634,-0.72498,
2018-5-20 12:55:32.00000,1191.49419,-2021.11584,-0.72778,
2018-5-20 12:55:33.00000,1191.49995,-2021.11391,-0.73479,
2018-5-20 12:55:34.00000,1191.49882,-2021.11440,-0.73029,
2018-5-20 12:55:35.00000,1191.49652,-2021.11484,-0.73572,
2018-5-20 12:55:36.00000,1191.49555,-2021.11572,-0.72810,
2018-5-20 12:55:37.00000,1191.49789,-2021.11668,-0.72755,
2018-5-20 12:55:38.00000,1191.49561,-2021.11573,-0.73118,
2018-5-20 12:55:39.00000,1191.49600,-2021.11531,-0.73003,
2018-5-20 12:55:40.00000,1191.49656,-2021.11384,-0.73460,
2018-5-20 12:55:41.00000,1191.49718,-2021.11547,-0.73693,
2018-5-20 12:55:42.00000,1191.49539,-2021.11693,-0.72989,
2018-5-20 12:55:43.00000,1191.49521,-2021.11555,-0.73164,
2018-5-20 12:55:44.00000,1191.49216,-2021.11368,-0.72458,
2018-5-20 12:55:45.00000,1191.49270,-2021.11656,-0.72881,
2018-5-20 12:55:46.00000,1191.49433,-2021.11223,-0.73263,
2018-5-20 12:55:47.00000,1191.49456,-2021.11818,-0.73078,
2018-5-20 12:55:48.00000,1191.49622,-2021.11368,-0.73048,
2018-5-20 12:55:49.00000,1191.49352,-2021.11523,-0.71707,
2018-5-20 12:55:50.00000,1191.49217,-2021.11757,-0.73160,
2018-5-20 12:55:51.00000,1191.49473,-2021.11692,-0.73251,
2018-5-20 12:55:52.00000,1191.49453,-2021.11675,-0.72358,
2018-5-20 12:55:53.00000,1191.49328,-2021.11491,-0.72457,
2018-5-20 12:55:54.00000,1191.49694,-2021.11699,-0.73728,
2018-5-20 12:55:55.00000,1191.49618,-2021.11792,-0.72911,
2018-5-20 12:55:56.00000,1191.49729,-2021.11559,-0.72158,
2018-5-20 12:55:57.00000,1191.49450,-2021.11488,-0.73187,
2018-5-20 12:55:58.00000,1191.49490,-2021.11589,-0.73424,
2018-5-20 12:55:59.00000,1191.49414,-2021.11623,-0.72822,
2018-5-20 12:56:0.00000,1191.49179,-2021.11604,-0.73042,
2018-5-20 12:56:1.00000,1191.49428,-2021.11941,-0.73708,
2018-5-20 12:56:2.00000,1191.49210,-2021.11721,-0.72800,
2018-5-20 12:56:3.00000,1191.49355,-2021.11824,-0.73428,
2018-5-20 12:56:4.00000,1191.49426,-2021.11740,-0.72622,
2018-5-20 12:56:5.00000,1191.49495,-2021.11726,-0.73314,
2018-5-20 12:56:6.00000,1191.49033,-2021.11541,-0.72797,
2018-5-20 12:56:7.00000,1191.49212,-2021.11949,-0.74586,
2018-5-20 12:56:8.00000,1191.49242,-2021.11670,-0.73210,
2018-5-20 12:56:9.00000,1191.49313,-2021.11860,-0.73271,
2018-5-20 12:56:10.00000,1191.49185,-2021.11822,-0.72901,
2018-5-20 12:56:11.00000,1191.49233,-2021.11672,-0.72948,
