2018-5-20 11:36:51.79800,-1745.19263,1025.60803,-0.63827
2018-5-20 11:36:51.84500,-1745.15845,1025.58744,-0.63827
2018-5-20 11:36:51.89200,-1745.12513,1025.56737,-0.63826
2018-5-20 11:36:51.93800,-1745.08498,1025.54318,-0.63826
2018-5-20 11:36:52.00100,-1745.04397,1025.51847,-0.63825
2018-5-20 11:36:52.04800,-1745.01065,1025.49841,-0.63825
2018-5-20 11:36:52.09400,-1744.97647,1025.47782,-0.63825
2018-5-20 11:36:52.15700,-1744.93631,1025.45364,-0.63825
2018-5-20 11:36:52.20400,-1744.89616,1025.42946,-0.63825
2018-5-20 11:36:52.26600,-1744.86197,1025.40888,-0.63825
2018-5-20 11:36:52.29700,-1744.82865,1025.38882,-0.63825
2018-5-20 11:36:52.36000,-1744.78849,1025.36464,-0.63826
2018-5-20 11:36:52.40600,-1744.75434,1025.34408,-0.63826
2018-5-20 11:36:52.45300,-1744.72101,1025.32401,-0.63826
2018-5-20 11:36:52.51600,-1744.68085,1025.29984,-0.63827
2018-5-20 11:36:52.56200,-1744.63983,1025.27515,-0.63827
2018-5-20 11:36:52.60900,-1744.60651,1025.25509,-0.63828
2018-5-20 11:36:52.65600,-1744.57318,1025.23503,-0.63828
2018-5-20 11:36:52.71800,-1744.53216,1025.21034,-0.63829
2018-5-20 11:36:52.76500,-1744.49201,1025.18616,-0.63830
2018-5-20 11:36:52.81200,-1744.45868,1025.16610,-0.63830
2018-5-20 11:36:52.85900,-1744.42450,1025.14552,-0.63831
2018-5-20 11:36:52.92100,-1744.38434,1025.12134,-0.63831
2018-5-20 11:36:52.96800,-1744.34419,1025.09716,-0.63831
2018-5-20 11:36:53.01500,-1744.31000,1025.07658,-0.63831
2018-5-20 11:36:53.07700,-1744.27668,1025.05651,-0.63831
2018-5-20 11:36:53.12400,-1744.23653,1025.03232,-0.63831
2018-5-20 11:36:53.17100,-1744.20238,1025.01175,-0.63831
2018-5-20 11:36:53.21800,-1744.16906,1024.99167,-0.63831
2018-5-20 11:36:53.28000,-1744.12889,1024.96747,-0.63831
2018-5-20 11:36:53.32700,-1744.09473,1024.94689,-0.63831
2018-5-20 11:36:53.37400,-1744.06142,1024.92682,-0.63831
2018-5-20 11:36:53.42000,-1744.02041,1024.90211,-0.63831
2018-5-20 11:36:53.48300,-1743.98026,1024.87792,-0.63831
2018-5-20 11:36:53.53000,-1743.94695,1024.85784,-0.63831
2018-5-20 11:36:53.57600,-1743.91277,1024.83724,-0.63831
2018-5-20 11:36:53.63900,-1743.87263,1024.81304,-0.63831
2018-5-20 11:36:53.68600,-1743.83932,1024.79296,-0.63831
2018-5-20 11:36:53.73200,-1743.80515,1024.77235,-0.63831
2018-5-20 11:36:53.77900,-1743.76500,1024.74815,-0.63831
2018-5-20 11:36:53.85700,-1743.72486,1024.72395,-0.63831
2018-5-20 11:36:53.88800,-1743.69069,1024.70335,-0.63831
2018-5-20 11:36:53.93500,-1743.65740,1024.68329,-0.63831
2018-5-20 11:36:53.98200,-1743.61724,1024.65907,-0.63831
2018-5-20 11:36:54.04400,-1743.58309,1024.63848,-0.63831
2018-5-20 11:36:54.09100,-1743.54978,1024.61839,-0.63831
2018-5-20 11:36:54.13800,-1743.50964,1024.59419,-0.63831
2018-5-20 11:36:54.20000,-1743.47547,1024.57358,-0.63831
2018-5-20 11:36:54.26300,-1743.44216,1024.55349,-0.63830
2018-5-20 11:36:54.29400,-1743.40202,1024.52929,-0.63830
2018-5-20 11:36:54.34100,-1743.37468,1024.51280,-0.63829
2018-5-20 11:36:54.40300,-1743.33454,1024.48860,-0.63828
2018-5-20 11:36:54.45000,-1743.30040,1024.46801,-0.63828
2018-5-20 11:36:54.49700,-1743.26709,1024.44792,-0.63827
2018-5-20 11:36:54.55900,-1743.22693,1024.42370,-0.63827
2018-5-20 11:36:54.60600,-1743.19278,1024.40311,-0.63826
2018-5-20 11:36:54.66800,-1743.15947,1024.38302,-0.63825
2018-5-20 11:36:54.70000,-1743.11933,1024.35882,-0.63824
2018-5-20 11:36:54.76200,-1743.08515,1024.33822,-0.63824
2018-5-20 11:36:54.80900,-1743.05184,1024.31814,-0.63823
2018-5-20 11:36:54.85600,-1743.01083,1024.29343,-0.63822
2018-5-20 11:36:54.90200,-1742.97752,1024.27335,-0.63822
2018-5-20 11:36:54.96500,-1742.94420,1024.25327,-0.63822
2018-5-20 11:36:55.01200,-1742.90320,1024.22856,-0.63821
2018-5-20 11:36:55.05800,-1742.86988,1024.20849,-0.63821
2018-5-20 11:36:55.12100,-1742.83656,1024.18841,-0.63821
2018-5-20 11:36:55.16800,-1742.79558,1024.16372,-0.63821
2018-5-20 11:36:55.21400,-1742.76226,1024.14365,-0.63821
2018-5-20 11:36:55.26100,-1742.72808,1024.12306,-0.63820
2018-5-20 11:36:55.32400,-1742.69476,1024.10299,-0.63820
2018-5-20 11:36:55.37000,-1742.66144,1024.08292,-0.63820
2018-5-20 11:36:55.41700,-1742.62043,1024.05822,-0.63820
2018-5-20 11:36:55.46400,-1742.58711,1024.03814,-0.63820
2018-5-20 11:36:55.54200,-1742.55379,1024.01807,-0.63820
2018-5-20 11:36:55.57300,-1742.51278,1023.99336,-0.63820
2018-5-20 11:36:55.62000,-1742.48632,1023.97742,-0.63820
