Sec,+-,+-,
2018-5-20 13:41:49.00000,-2428981.06880,4493192.45500,3807212.00190,
2018-5-20 13:41:50.00000,-2428981.75780,4493192.35870,3807211.68810,
2018-5-20 13:41:51.00000,-2428982.34820,4493192.25820,3807211.41350,
2018-5-20 13:41:52.00000,-2428982.84950,4493192.18290,3807211.18780,
2018-5-20 13:41:53.00000,-2428983.25190,4493192.14410,3807210.99060,
2018-5-20 13:41:54.00000,-2428983.52630,4493192.11080,3807210.86590,
2018-5-20 13:41:55.00000,-2428983.67330,4493192.05670,3807210.79420,
2018-5-20 13:41:56.00000,-2428983.76580,4493192.04250,3807210.74570,
2018-5-20 13:41:57.00000,-2428983.78140,4493192.04190,3807210.74660,
2018-5-20 13:41:58.00000,-2428983.79400,4493192.04720,3807210.74700,
2018-5-20 13:41:59.00000,-2428983.78850,4493192.04500,3807210.74340,
2018-5-20 13:42:0.00000,-2428983.78760,4493192.04090,3807210.74730,
2018-5-20 13:42:1.00000,-2428983.78540,4493192.03580,3807210.74470,
2018-5-20 13:42:2.00000,-2428983.78990,4493192.04860,3807210.74380,
2018-5-20 13:42:3.00000,-2428983.78740,4493192.04950,3807210.74720,
2018-5-20 13:42:4.00000,-2428983.79070,4493192.04440,3807210.74350,
2018-5-20 13:42:5.00000,-2428983.79820,4493192.05820,3807210.74670,
2018-5-20 13:42:6.00000,-2428983.79330,4493192.05430,3807210.74810,
2018-5-20 13:42:7.00000,-2428983.78670,4493192.05160,3807210.74860,
2018-5-20 13:42:8.00000,-2428983.79250,4493192.05780,3807210.74560,
2018-5-20 13:42:9.00000,-2428983.79700,4493192.05510,3807210.74680,
2018-5-20 13:42:10.00000,-2428983.79790,4493192.05740,3807210.74620,
2018-5-20 13:42:11.00000,-2428983.79380,4493192.04920,3807210.74940,
2018-5-20 13:42:12.00000,-2428983.79890,4493192.05270,3807210.74420,
2018-5-20 13:42:13.00000,-2428983.78300,4493192.04010,3807210.73980,
2018-5-20 13:42:14.00000,-2428983.78840,4493192.04680,3807210.74810,
2018-5-20 13:42:15.00000,-2428983.80440,4493192.05700,3807210.75920,
2018-5-20 13:42:16.00000,-2428983.80550,4493192.05810,3807210.75550,
2018-5-20 13:42:17.00000,-2428983.79550,4493192.05120,3807210.75460,
2018-5-20 13:42:18.00000,-2428983.79920,4493192.05470,3807210.75500,
2018-5-20 13:42:19.00000,-2428983.80000,4493192.05790,3807210.75280,
2018-5-20 13:42:20.00000,-2428983.80200,4493192.06160,3807210.75300,
2018-5-20 13:42:21.00000,-2428983.80450,4493192.05940,3807210.75640,
2018-5-20 13:42:22.00000,-2428983.80690,4493192.06080,3807210.75070,
2018-5-20 13:42:23.00000,-2428983.81190,4493192.06730,3807210.74960,
2018-5-20 13:42:24.00000,-2428983.81290,4493192.06450,3807210.75880,
2018-5-20 13:42:25.00000,-2428983.81180,4493192.06390,3807210.75570,
2018-5-20 13:42:26.00000,-2428983.81280,4493192.06690,3807210.74980,
2018-5-20 13:42:27.00000,-2428983.80510,4493192.06060,3807210.74920,
2018-5-20 13:42:28.00000,-2428983.80770,4493192.06580,3807210.75060,
2018-5-20 13:42:29.00000,-2428983.80970,4493192.06710,3807210.74940,
2018-5-20 13:42:30.00000,-2428983.80430,4493192.05320,3807210.74260,
2018-5-20 13:42:31.00000,-2428983.80780,4493192.06290,3807210.75220,
2018-5-20 13:42:32.00000,-2428983.81210,4493192.06900,3807210.75350,
2018-5-20 13:42:33.00000,-2428983.80860,4493192.06400,3807210.74720,
2018-5-20 13:42:34.00000,-2428983.80730,4493192.06140,3807210.74820,
2018-5-20 13:42:35.00000,-2428983.81090,4493192.06190,3807210.75380,
2018-5-20 13:42:36.00000,-2428983.81600,4493192.06760,3807210.75350,
2018-5-20 13:42:37.00000,-2428983.80940,4493192.06630,3807210.74510,
2018-5-20 13:42:38.00000,-2428983.81460,4493192.06950,3807210.74800,
2018-5-20 13:42:39.00000,-2428983.81210,4493192.06510,3807210.75670,
2018-5-20 13:42:40.00000,-2428983.81090,4493192.05840,3807210.75040,
2018-5-20 13:42:41.00000,-2428983.81560,4493192.05840,3807210.75480,
2018-5-20 13:42:42.00000,-2428983.81270,4493192.06200,3807210.75170,
2018-5-20 13:42:43.00000,-2428983.81110,4493192.05920,3807210.75490,
2018-5-20 13:42:44.00000,-2428983.80090,4493192.05350,3807210.74770,
2018-5-20 13:42:45.00000,-2428983.80670,4493192.05230,3807210.75270,
2018-5-20 13:42:46.00000,-2428983.80600,4493192.04630,3807210.76240,
2018-5-20 13:42:47.00000,-2428983.82150,4493192.06430,3807210.75850,
2018-5-20 13:42:48.00000,-2428983.81460,4493192.05720,3807210.75330,
2018-5-20 13:42:49.00000,-2428983.81020,4493192.05600,3807210.75520,
2018-5-20 13:42:50.00000,-2428983.81070,4493192.05710,3807210.74880,
2018-5-20 13:42:51.00000,-2428983.80450,4493192.05630,3807210.74580,
2018-5-20 13:42:52.00000,-2428983.81010,4493192.06110,3807210.75810,
2018-5-20 13:42:53.00000,-2428983.81760,4493192.06150,3807210.76130,
2018-5-20 13:42:54.00000,-2428983.80750,4493192.05230,3807210.75080,
2018-5-20 13:42:55.00000,-2428983.81230,4493192.06140,3807210.75460,
2018-5-20 13:42:56.00000,-2428983.81640,4493192.05720,3807210.76120,
2018-5-20 13:42:57.00000,-2428983.81830,4493192.06530,3807210.75150,
2018-5-20 13:42:58.00000,-2428983.81700,4493192.06600,3807210.75820,
2018-5-20 13:42:59.00000,-2428983.81110,4493192.06330,3807210.75680,
2018-5-20 13:43:0.00000,-2428983.80760,4493192.05740,3807210.75600,
2018-5-20 13:43:1.00000,-2428983.81280,4493192.05970,3807210.75710,
2018-5-20 13:43:2.00000,-2428983.82280,4493192.06830,3807210.75390,
2018-5-20 13:43:3.00000,-2428983.81870,4493192.06390,3807210.75480,
2018-5-20 13:43:4.00000,-2428983.81500,4493192.06550,3807210.75790,
2018-5-20 13:43:5.00000,-2428983.81410,4493192.06080,3807210.76150,
2018-5-20 13:43:6.00000,-2428983.81250,4493192.05880,3807210.75930,
2018-5-20 13:43:7.00000,-2428983.81250,4493192.05700,3807210.76220,
2018-5-20 13:43:8.00000,-2428983.82100,4493192.07050,3807210.76440,
2018-5-20 13:43:9.00000,-2428983.80890,4493192.05700,3807210.75700,
2018-5-20 13:43:10.00000,-2428983.82030,4493192.06380,3807210.76360,
2018-5-20 13:43:11.00000,-2428983.82080,4493192.06540,3807210.75960,
2018-5-20 13:43:12.00000,-2428983.81720,4493192.06690,3807210.76440,
2018-5-20 13:43:13.00000,-2428983.82010,4493192.06980,3807210.76340,
2018-5-20 13:43:14.00000,-2428983.81750,4493192.06480,3807210.75640,
2018-5-20 13:43:15.00000,-2428983.82200,4493192.06750,3807210.76350,
2018-5-20 13:43:16.00000,-2428983.81130,4493192.05720,3807210.76080,
2018-5-20 13:43:17.00000,-2428983.82500,4493192.06470,3807210.76740,
2018-5-20 13:43:18.00000,-2428983.82220,4493192.06600,3807210.76490,
2018-5-20 13:43:19.00000,-2428983.82110,4493192.06590,3807210.76240,
2018-5-20 13:43:20.00000,-2428983.82700,4493192.06630,3807210.76650,
2018-5-20 13:43:21.00000,-2428983.82480,4493192.06010,3807210.76730,
2018-5-20 13:43:22.00000,-2428983.81870,4493192.06880,3807210.76260,
2018-5-20 13:43:23.00000,-2428983.82720,4493192.07250,3807210.76620,
2018-5-20 13:43:24.00000,-2428983.81500,4493192.06050,3807210.75900,
2018-5-20 13:43:25.00000,-2428983.81830,4493192.06210,3807210.76180,
2018-5-20 13:43:26.00000,-2428983.82430,4493192.07550,3807210.76780,
2018-5-20 13:43:27.00000,-2428983.81560,4493192.06500,3807210.75890,
2018-5-20 13:43:28.00000,-2428983.82470,4493192.07470,3807210.76170,
2018-5-20 13:43:29.00000,-2428983.81930,4493192.06800,3807210.76440,
2018-5-20 13:43:30.00000,-2428983.82600,4493192.07150,3807210.76360,
2018-5-20 13:43:31.00000,-2428983.82150,4493192.07190,3807210.76440,
2018-5-20 13:43:32.00000,-2428983.82070,4493192.07040,3807210.76140,
2018-5-20 13:43:33.00000,-2428983.82350,4493192.07420,3807210.76520,
2018-5-20 13:43:34.00000,-2428983.81770,4493192.06770,3807210.76470,
2018-5-20 13:43:35.00000,-2428983.82390,4493192.08110,3807210.75770,
2018-5-20 13:43:36.00000,-2428983.82040,4493192.07330,3807210.76380,
2018-5-20 13:43:37.00000,-2428983.81450,4493192.06480,3807210.76580,
2018-5-20 13:43:38.00000,-2428983.81670,4493192.07520,3807210.76130,
2018-5-20 13:43:39.00000,-2428983.82270,4493192.07180,3807210.76370,
2018-5-20 13:43:40.00000,-2428983.81140,4493192.06900,3807210.76310,
2018-5-20 13:43:41.00000,-2428983.81710,4493192.07120,3807210.76280,
2018-5-20 13:43:42.00000,-2428983.82190,4493192.07800,3807210.76730,
2018-5-20 13:43:43.00000,-2428983.81310,4493192.07350,3807210.76180,
2018-5-20 13:43:44.00000,-2428983.81250,4493192.06930,3807210.76350,
2018-5-20 13:43:45.00000,-2428983.81980,4493192.07700,3807210.76340,
2018-5-20 13:43:46.00000,-2428983.81700,4493192.06920,3807210.76140,
2018-5-20 13:43:47.00000,-2428983.81900,4493192.07290,3807210.76690,
2018-5-20 13:43:48.00000,-2428983.81290,4493192.07170,3807210.75930,
2018-5-20 13:43:49.00000,-2428983.82030,4493192.07390,3807210.76430,
2018-5-20 13:43:50.00000,-2428983.82070,4493192.07470,3807210.76690,
2018-5-20 13:43:51.00000,-2428983.82090,4493192.07760,3807210.76350,
2018-5-20 13:43:52.00000,-2428983.81920,4493192.07230,3807210.76410,
2018-5-20 13:43:53.00000,-2428983.81190,4493192.06940,3807210.76090,
2018-5-20 13:43:54.00000,-2428983.81660,4493192.07600,3807210.76360,
2018-5-20 13:43:55.00000,-2428983.81400,4493192.06930,3807210.76140,
2018-5-20 13:43:56.00000,-2428983.81750,4493192.06960,3807210.76820,
2018-5-20 13:43:57.00000,-2428983.81390,4493192.06420,3807210.76080,
2018-5-20 13:43:58.00000,-2428983.81500,4493192.07430,3807210.76440,
2018-5-20 13:43:59.00000,-2428983.81590,4493192.07450,3807210.76220,
2018-5-20 13:44:0.00000,-2428983.81320,4493192.07320,3807210.76430,
2018-5-20 13:44:1.00000,-2428983.81580,4493192.06510,3807210.76640,
2018-5-20 13:44:2.00000,-2428983.81830,4493192.07420,3807210.76940,
2018-5-20 13:44:3.00000,-2428983.81850,4493192.07670,3807210.76870,
2018-5-20 13:44:4.00000,-2428983.81160,4493192.06500,3807210.77010,
2018-5-20 13:44:5.00000,-2428983.81160,4493192.06410,3807210.77010,
2018-5-20 13:44:6.00000,-2428983.80880,4493192.06490,3807210.76940,
2018-5-20 13:44:7.00000,-2428983.80580,4493192.06220,3807210.76840,
2018-5-20 13:44:8.00000,-2428983.81250,4493192.06870,3807210.77280,
2018-5-20 13:44:9.00000,-2428983.81710,4493192.07530,3807210.77310,
2018-5-20 13:44:10.00000,-2428983.81330,4493192.07210,3807210.77020,
2018-5-20 13:44:11.00000,-2428983.81460,4493192.07030,3807210.77220,
2018-5-20 13:44:12.00000,-2428983.81530,4493192.07290,3807210.76860,
2018-5-20 13:44:13.00000,-2428983.81600,4493192.07230,3807210.77470,
2018-5-20 13:44:14.00000,-2428983.80930,4493192.06550,3807210.77250,
2018-5-20 13:44:15.00000,-2428983.81610,4493192.07620,3807210.77870,
2018-5-20 13:44:16.00000,-2428983.80750,4493192.07810,3807210.76970,
2018-5-20 13:44:17.00000,-2428983.81150,4493192.07900,3807210.77320,
2018-5-20 13:44:18.00000,-2428983.80920,4493192.07500,3807210.77980,
2018-5-20 13:44:19.00000,-2428983.80770,4493192.07370,3807210.76950,
2018-5-20 13:44:20.00000,-2428983.80860,4493192.07120,3807210.77580,
2018-5-20 13:44:21.00000,-2428983.81400,4493192.08430,3807210.77890,
2018-5-20 13:44:22.00000,-2428983.81380,4493192.08030,3807210.77790,
2018-5-20 13:44:23.00000,-2428983.80820,4493192.07350,3807210.78180,
2018-5-20 13:44:24.00000,-2428983.81230,4493192.08620,3807210.77870,
2018-5-20 13:44:25.00000,-2428983.81560,4493192.08090,3807210.77900,
2018-5-20 13:44:26.00000,-2428983.81480,4493192.08370,3807210.78130,
2018-5-20 13:44:27.00000,-2428983.81470,4493192.07890,3807210.78110,
2018-5-20 13:44:28.00000,-2428983.81350,4493192.07730,3807210.78200,
2018-5-20 13:44:29.00000,-2428983.81500,4493192.08640,3807210.77890,
2018-5-20 13:44:30.00000,-2428983.81660,4493192.08720,3807210.77900,
2018-5-20 13:44:31.00000,-2428983.81590,4493192.08710,3807210.78490,
2018-5-20 13:44:32.00000,-2428983.81760,4493192.08650,3807210.77360,
2018-5-20 13:44:33.00000,-2428983.81330,4493192.08270,3807210.77700,
2018-5-20 13:44:34.00000,-2428983.81670,4493192.08640,3807210.77690,
2018-5-20 13:44:35.00000,-2428983.82330,4493192.08810,3807210.78360,
2018-5-20 13:44:36.00000,-2428983.81280,4493192.08560,3807210.77520,
2018-5-20 13:44:37.00000,-2428983.81580,4493192.08910,3807210.77160,
2018-5-20 13:44:38.00000,-2428983.82190,4493192.09270,3807210.77880,
2018-5-20 13:44:39.00000,-2428983.81710,4493192.09100,3807210.77560,
2018-5-20 13:44:40.00000,-2428983.81460,4493192.08420,3807210.77420,
2018-5-20 13:44:41.00000,-2428983.81690,4493192.08820,3807210.77810,
2018-5-20 13:44:42.00000,-2428983.81560,4493192.09470,3807210.77550,
2018-5-20 13:44:43.00000,-2428983.81870,4493192.09590,3807210.77290,
2018-5-20 13:44:44.00000,-2428983.81840,4493192.09260,3807210.78470,
2018-5-20 13:44:45.00000,-2428983.82310,4493192.09470,3807210.78150,
2018-5-20 13:44:46.00000,-2428983.81710,4493192.09120,3807210.77730,
2018-5-20 13:44:47.00000,-2428983.81590,4493192.09340,3807210.77790,
2018-5-20 13:44:48.00000,-2428983.82310,4493192.09660,3807210.77980,
2018-5-20 13:44:49.00000,-2428983.81730,4493192.09390,3807210.77570,
2018-5-20 13:44:50.00000,-2428983.81280,4493192.08880,3807210.78000,
2018-5-20 13:44:51.00000,-2428983.82140,4493192.09620,3807210.78230,
2018-5-20 13:44:52.00000,-2428983.82300,4493192.09220,3807210.78350,
2018-5-20 13:44:53.00000,-2428983.82000,4493192.09870,3807210.78170,
2018-5-20 13:44:54.00000,-2428983.81470,4493192.08630,3807210.77980,
2018-5-20 13:44:55.00000,-2428983.81760,4493192.09020,3807210.77900,
2018-5-20 13:44:56.00000,-2428983.82390,4493192.10070,3807210.78130,
2018-5-20 13:44:57.00000,-2428983.82010,4493192.09620,3807210.78100,
2018-5-20 13:44:58.00000,-2428983.81960,4493192.09580,3807210.77750,
2018-5-20 13:44:59.00000,-2428983.81560,4493192.09360,3807210.77770,
2018-5-20 13:45:0.00000,-2428983.82470,4493192.09810,3807210.78050,
2018-5-20 13:45:1.00000,-2428983.82100,4493192.09790,3807210.77640,
2018-5-20 13:45:2.00000,-2428983.81850,4493192.09560,3807210.77500,
2018-5-20 13:45:3.00000,-2428983.82780,4493192.09790,3807210.78660,
2018-5-20 13:45:4.00000,-2428983.82690,4493192.09790,3807210.78190,
2018-5-20 13:45:5.00000,-2428983.82830,4493192.10220,3807210.78150,
2018-5-20 13:45:6.00000,-2428983.82310,4493192.09400,3807210.78270,
2018-5-20 13:45:7.00000,-2428983.82460,4493192.09970,3807210.77790,
2018-5-20 13:45:8.00000,-2428983.83020,4493192.09960,3807210.78350,
2018-5-20 13:45:9.00000,-2428983.82840,4493192.09640,3807210.78510,
2018-5-20 13:45:10.00000,-2428983.81520,4493192.09300,3807210.78390,
2018-5-20 13:45:11.00000,-2428983.82690,4493192.09710,3807210.78110,
2018-5-20 13:45:12.00000,-2428983.81920,4493192.09420,3807210.77740,
2018-5-20 13:45:13.00000,-2428983.81880,4493192.08990,3807210.78430,
2018-5-20 13:45:14.00000,-2428983.82470,4493192.09220,3807210.78080,
2018-5-20 13:45:15.00000,-2428983.82690,4493192.09030,3807210.78680,
2018-5-20 13:45:16.00000,-2428983.81860,4493192.08770,3807210.78040,
2018-5-20 13:45:17.00000,-2428983.83000,4493192.10320,3807210.78960,
2018-5-20 13:45:18.00000,-2428983.81970,4493192.09400,3807210.78480,
2018-5-20 13:45:19.00000,-2428983.82330,4493192.09160,3807210.78560,
2018-5-20 13:45:20.00000,-2428983.81980,4493192.08880,3807210.78030,
2018-5-20 13:45:21.00000,-2428983.82540,4493192.09760,3807210.78030,
2018-5-20 13:45:22.00000,-2428983.82850,4493192.09800,3807210.78450,
2018-5-20 13:45:23.00000,-2428983.81140,4493192.09190,3807210.77510,
2018-5-20 13:45:24.00000,-2428983.81050,4493192.08150,3807210.78130,
2018-5-20 13:45:25.00000,-2428983.82990,4493192.09840,3807210.78400,
2018-5-20 13:45:26.00000,-2428983.81950,4493192.09830,3807210.77930,
2018-5-20 13:45:27.00000,-2428983.81910,4493192.09230,3807210.78180,
2018-5-20 13:45:28.00000,-2428983.81730,4493192.09050,3807210.78180,
2018-5-20 13:45:29.00000,-2428983.81290,4493192.09130,3807210.77580,
2018-5-20 13:45:30.00000,-2428983.81240,4493192.08700,3807210.77720,
2018-5-20 13:45:31.00000,-2428983.81700,4493192.09290,3807210.77670,
2018-5-20 13:45:32.00000,-2428983.82090,4493192.09460,3807210.77950,
2018-5-20 13:45:33.00000,-2428983.81420,4493192.09470,3807210.77560,
2018-5-20 13:45:34.00000,-2428983.81480,4493192.08830,3807210.77590,
2018-5-20 13:45:35.00000,-2428983.81430,4493192.09080,3807210.77900,
2018-5-20 13:45:36.00000,-2428983.81840,4493192.09000,3807210.77500,
2018-5-20 13:45:37.00000,-2428983.82050,4493192.09740,3807210.77430,
2018-5-20 13:45:38.00000,-2428983.81750,4493192.08900,3807210.77550,
2018-5-20 13:45:39.00000,-2428983.81710,4493192.08920,3807210.77140,
2018-5-20 13:45:40.00000,-2428983.82700,4493192.09540,3807210.77750,
2018-5-20 13:45:41.00000,-2428983.81770,4493192.09440,3807210.77420,
2018-5-20 13:45:42.00000,-2428983.81690,4493192.10080,3807210.77480,
2018-5-20 13:45:43.00000,-2428983.81550,4493192.08750,3807210.77260,
2018-5-20 13:45:44.00000,-2428983.81740,4493192.09100,3807210.76800,
2018-5-20 13:45:45.00000,-2428983.82230,4493192.09660,3807210.76850,
2018-5-20 13:45:46.00000,-2428983.81370,4493192.09330,3807210.76410,
2018-5-20 13:45:47.00000,-2428983.81800,4493192.09020,3807210.76560,
2018-5-20 13:45:48.00000,-2428983.81900,4493192.09600,3807210.76760,
2018-5-20 13:45:49.00000,-2428983.81920,4493192.09370,3807210.76940,
2018-5-20 13:45:50.00000,-2428983.80880,4493192.08690,3807210.76500,
2018-5-20 13:45:51.00000,-2428983.81200,4493192.08880,3807210.76630,
2018-5-20 13:45:52.00000,-2428983.81330,4493192.08560,3807210.77020,
2018-5-20 13:45:53.00000,-2428983.81010,4493192.08610,3807210.76430,
2018-5-20 13:45:54.00000,-2428983.81510,4493192.09050,3807210.76440,
2018-5-20 13:45:55.00000,-2428983.81350,4493192.08550,3807210.77380,
2018-5-20 13:45:56.00000,-2428983.80820,4493192.08060,3807210.76320,
2018-5-20 13:45:57.00000,-2428983.81210,4493192.08190,3807210.76260,
2018-5-20 13:45:58.00000,-2428983.81540,4493192.09080,3807210.76840,
2018-5-20 13:45:59.00000,-2428983.81550,4493192.08990,3807210.76870,
2018-5-20 13:46:0.00000,-2428983.81690,4493192.08860,3807210.76840,
2018-5-20 13:46:1.00000,-2428983.81260,4493192.08880,3807210.76850,
2018-5-20 13:46:2.00000,-2428983.81420,4493192.09080,3807210.76610,
2018-5-20 13:46:3.00000,-2428983.81430,4493192.09050,3807210.76240,
2018-5-20 13:46:4.00000,-2428983.80770,4493192.08190,3807210.76510,
2018-5-20 13:46:5.00000,-2428983.80960,4493192.08500,3807210.76630,
2018-5-20 13:46:6.00000,-2428983.81910,4493192.09080,3807210.76870,
2018-5-20 13:46:7.00000,-2428983.81670,4493192.08930,3807210.76790,
2018-5-20 13:46:8.00000,-2428983.81960,4493192.09220,3807210.76760,
2018-5-20 13:46:9.00000,-2428983.81940,4493192.09060,3807210.76620,
2018-5-20 13:46:10.00000,-2428983.81390,4493192.08490,3807210.76640,
2018-5-20 13:46:11.00000,-2428983.81270,4493192.08670,3807210.76720,
2018-5-20 13:46:12.00000,-2428983.82020,4493192.09360,3807210.76880,
2018-5-20 13:46:13.00000,-2428983.81410,4493192.08760,3807210.77280,
2018-5-20 13:46:14.00000,-2428983.81590,4493192.08490,3807210.76730,
2018-5-20 13:46:15.00000,-2428983.81460,4493192.08590,3807210.76680,
2018-5-20 13:46:16.00000,-2428983.81760,4493192.08510,3807210.76890,
2018-5-20 13:46:17.00000,-2428983.81110,4493192.08300,3807210.76800,
2018-5-20 13:46:18.00000,-2428983.80700,4493192.07520,3807210.76120,
2018-5-20 13:46:19.00000,-2428983.80760,4493192.07830,3807210.76550,
2018-5-20 13:46:20.00000,-2428983.81100,4493192.07740,3807210.76200,
2018-5-20 13:46:21.00000,-2428983.80910,4493192.07770,3807210.76180,
2018-5-20 13:46:22.00000,-2428983.81110,4493192.07750,3807210.76560,
2018-5-20 13:46:23.00000,-2428983.81100,4493192.07820,3807210.76460,
2018-5-20 13:46:24.00000,-2428983.80760,4493192.07220,3807210.75930,
2018-5-20 13:46:25.00000,-2428983.81060,4493192.07640,3807210.76240,
2018-5-20 13:46:26.00000,-2428983.80370,4493192.06650,3807210.75840,
2018-5-20 13:46:27.00000,-2428983.80730,4493192.06770,3807210.75780,
2018-5-20 13:46:28.00000,-2428983.80560,4493192.07310,3807210.76150,
2018-5-20 13:46:29.00000,-2428983.81220,4493192.07270,3807210.76180,
2018-5-20 13:46:30.00000,-2428983.80870,4493192.07210,3807210.76060,
2018-5-20 13:46:31.00000,-2428983.80330,4493192.06790,3807210.76530,
2018-5-20 13:46:32.00000,-2428983.80230,4493192.06420,3807210.75860,
2018-5-20 13:46:33.00000,-2428983.80260,4493192.06600,3807210.75810,
2018-5-20 13:46:34.00000,-2428983.79940,4493192.06360,3807210.76140,
2018-5-20 13:46:35.00000,-2428983.79930,4493192.06390,3807210.75620,
2018-5-20 13:46:36.00000,-2428983.80010,4493192.06290,3807210.75420,
2018-5-20 13:46:37.00000,-2428983.80410,4493192.06440,3807210.76190,
2018-5-20 13:46:38.00000,-2428983.80440,4493192.06660,3807210.75650,
2018-5-20 13:46:39.00000,-2428983.80250,4493192.06560,3807210.75620,
2018-5-20 13:46:40.00000,-2428983.79850,4493192.05900,3807210.75900,
2018-5-20 13:46:41.00000,-2428983.80250,4493192.06570,3807210.76310,
2018-5-20 13:46:42.00000,-2428983.80120,4493192.06280,3807210.76000,
2018-5-20 13:46:43.00000,-2428983.79530,4493192.05570,3807210.75620,
2018-5-20 13:46:44.00000,-2428983.79280,4493192.05590,3807210.75980,
2018-5-20 13:46:45.00000,-2428983.79210,4493192.05390,3807210.75340,
2018-5-20 13:46:46.00000,-2428983.79650,4493192.05770,3807210.76060,
2018-5-20 13:46:47.00000,-2428983.78820,4493192.04950,3807210.75470,
2018-5-20 13:46:48.00000,-2428983.79680,4493192.06470,3807210.75660,
2018-5-20 13:46:49.00000,-2428983.79750,4493192.05640,3807210.76010,
2018-5-20 13:46:50.00000,-2428983.79240,4493192.05530,3807210.75430,
2018-5-20 13:46:51.00000,-2428983.79260,4493192.05620,3807210.75800,
2018-5-20 13:46:52.00000,-2428983.79140,4493192.05370,3807210.75560,
2018-5-20 13:46:53.00000,-2428983.79160,4493192.05410,3807210.75540,
2018-5-20 13:46:54.00000,-2428983.79460,4493192.05200,3807210.75150,
2018-5-20 13:46:55.00000,-2428983.79920,4493192.06240,3807210.75750,
2018-5-20 13:46:56.00000,-2428983.78920,4493192.04610,3807210.75200,
2018-5-20 13:46:57.00000,-2428983.79160,4493192.05260,3807210.74840,
2018-5-20 13:46:58.00000,-2428983.79530,4493192.05310,3807210.75630,
2018-5-20 13:46:59.00000,-2428983.79590,4493192.05230,3807210.75600,
2018-5-20 13:47:0.00000,-2428983.78950,4493192.04730,3807210.75150,
2018-5-20 13:47:1.00000,-2428983.79150,4493192.05250,3807210.75370,
2018-5-20 13:47:2.00000,-2428983.78930,4493192.04500,3807210.74830,
2018-5-20 13:47:3.00000,-2428983.79410,4493192.05440,3807210.75150,
2018-5-20 13:47:4.00000,-2428983.79120,4493192.05170,3807210.75330,
2018-5-20 13:47:5.00000,-2428983.78360,4493192.04550,3807210.74880,
2018-5-20 13:47:6.00000,-2428983.78410,4493192.04480,3807210.75210,
2018-5-20 13:47:7.00000,-2428983.79160,4493192.05150,3807210.74870,
2018-5-20 13:47:8.00000,-2428983.78640,4493192.04540,3807210.75430,
2018-5-20 13:47:9.00000,-2428983.78440,4493192.04420,3807210.75430,
2018-5-20 13:47:10.00000,-2428983.77810,4493192.03820,3807210.74720,
2018-5-20 13:47:11.00000,-2428983.77960,4493192.03800,3807210.75310,
2018-5-20 13:47:12.00000,-2428983.78260,4493192.04270,3807210.74830,
2018-5-20 13:47:13.00000,-2428983.78940,4493192.04660,3807210.74660,
2018-5-20 13:47:14.00000,-2428983.78740,4493192.04280,3807210.74630,
2018-5-20 13:47:15.00000,-2428983.78150,4493192.03970,3807210.74520,
2018-5-20 13:47:16.00000,-2428983.78690,4493192.04250,3807210.74990,
2018-5-20 13:47:17.00000,-2428983.78000,4493192.03730,3807210.74460,
2018-5-20 13:47:18.00000,-2428983.77800,4493192.03550,3807210.74720,
2018-5-20 13:47:19.00000,-2428983.78430,4493192.04020,3807210.74880,
2018-5-20 13:47:20.00000,-2428983.77590,4493192.03220,3807210.74580,
2018-5-20 13:47:21.00000,-2428983.78060,4493192.03880,3807210.74680,
2018-5-20 13:47:22.00000,-2428983.78570,4493192.03960,3807210.74590,
2018-5-20 13:47:23.00000,-2428983.77550,4493192.03480,3807210.74390,
2018-5-20 13:47:24.00000,-2428983.77880,4493192.03670,3807210.74520,
2018-5-20 13:47:25.00000,-2428983.78110,4493192.03550,3807210.74030,
2018-5-20 13:47:26.00000,-2428983.77680,4493192.03500,3807210.73980,
2018-5-20 13:47:27.00000,-2428983.77580,4493192.03580,3807210.74540,
2018-5-20 13:47:28.00000,-2428983.78080,4493192.03600,3807210.74390,
2018-5-20 13:47:29.00000,-2428983.77400,4493192.03220,3807210.73980,
2018-5-20 13:47:30.00000,-2428983.77330,4493192.02950,3807210.74210,
2018-5-20 13:47:31.00000,-2428983.77250,4493192.03020,3807210.74550,
2018-5-20 13:47:32.00000,-2428983.76980,4493192.02910,3807210.74020,
2018-5-20 13:47:33.00000,-2428983.77600,4493192.03220,3807210.74060,
2018-5-20 13:47:34.00000,-2428983.77450,4493192.03130,3807210.74210,
2018-5-20 13:47:35.00000,-2428983.76790,4493192.02550,3807210.74300,
2018-5-20 13:47:36.00000,-2428983.76970,4493192.03220,3807210.73780,
2018-5-20 13:47:37.00000,-2428983.76850,4493192.02360,3807210.73620,
2018-5-20 13:47:38.00000,-2428983.77270,4493192.03220,3807210.74000,
2018-5-20 13:47:39.00000,-2428983.77110,4493192.02610,3807210.74330,
2018-5-20 13:47:40.00000,-2428983.77330,4493192.02900,3807210.73990,
2018-5-20 13:47:41.00000,-2428983.76970,4493192.03490,3807210.73760,
2018-5-20 13:47:42.00000,-2428983.76330,4493192.02100,3807210.73500,
2018-5-20 13:47:43.00000,-2428983.77150,4493192.03150,3807210.73570,
2018-5-20 13:47:44.00000,-2428983.76190,4493192.02140,3807210.73610,
2018-5-20 13:47:45.00000,-2428983.76250,4493192.01800,3807210.72980,
2018-5-20 13:47:46.00000,-2428983.76540,4493192.02140,3807210.72630,
