Sec,+-,+-,
2018-5-20 13:31:56.00000,4083922.96207,521598.25094,50.58185,
2018-5-20 13:31:57.00000,4083922.95982,521598.25008,50.57901,
2018-5-20 13:31:58.00000,4083922.96032,521598.24717,50.56535,
2018-5-20 13:31:59.00000,4083922.96522,521598.24682,50.57348,
2018-5-20 13:32:0.00000,4083922.96421,521598.25264,50.57451,
2018-5-20 13:32:1.00000,4083922.96618,521598.24768,50.56853,
2018-5-20 13:32:2.00000,4083922.96962,521598.24730,50.57328,
2018-5-20 13:32:3.00000,4083922.96133,521598.25025,50.57501,
2018-5-20 13:32:4.00000,4083922.96185,521598.25021,50.57181,
2018-5-20 13:32:5.00000,4083922.96874,521598.25019,50.57513,
2018-5-20 13:32:6.00000,4083922.96251,521598.25230,50.57244,
2018-5-20 13:32:7.00000,4083922.96435,521598.25042,50.57398,
2018-5-20 13:32:8.00000,4083922.96232,521598.24770,50.57218,
2018-5-20 13:32:9.00000,4083922.95902,521598.25320,50.57909,
2018-5-20 13:32:10.00000,4083922.96513,521598.24563,50.57276,
2018-5-20 13:32:11.00000,4083922.96379,521598.25204,50.57507,
2018-5-20 13:32:12.00000,4083922.96602,521598.24859,50.57841,
2018-5-20 13:32:13.00000,4083922.96420,521598.24682,50.57300,
2018-5-20 13:32:14.00000,4083922.95969,521598.25148,50.57119,
2018-5-20 13:32:15.00000,4083922.96524,521598.25108,50.58546,
2018-5-20 13:32:16.00000,4083922.96444,521598.24981,50.58202,
2018-5-20 13:32:17.00000,4083922.96614,521598.24926,50.57142,
2018-5-20 13:32:18.00000,4083922.96335,521598.24837,50.57981,
2018-5-20 13:32:19.00000,4083922.96359,521598.25194,50.57883,
2018-5-20 13:32:20.00000,4083922.96045,521598.25343,50.57435,
2018-5-20 13:32:21.00000,4083922.96012,521598.25107,50.58062,
2018-5-20 13:32:22.00000,4083922.96144,521598.25168,50.58387,
2018-5-20 13:32:23.00000,4083922.96455,521598.25214,50.58538,
2018-5-20 13:32:24.00000,4083922.96481,521598.25037,50.58153,
2018-5-20 13:32:25.00000,4083922.95940,521598.25285,50.58042,
2018-5-20 13:32:26.00000,4083922.96280,521598.25219,50.58239,
2018-5-20 13:32:27.00000,4083922.96016,521598.25035,50.58073,
2018-5-20 13:32:28.00000,4083922.96395,521598.25042,50.57368,
2018-5-20 13:32:29.00000,4083922.96271,521598.24841,50.57949,
2018-5-20 13:32:30.00000,4083922.95763,521598.25062,50.58427,
2018-5-20 13:32:31.00000,4083922.95892,521598.25171,50.58455,
2018-5-20 13:32:32.00000,4083922.96665,521598.24819,50.58373,
2018-5-20 13:32:33.00000,4083922.96158,521598.24762,50.58365,
2018-5-20 13:32:34.00000,4083922.95959,521598.25045,50.58349,
2018-5-20 13:32:35.00000,4083922.95923,521598.24882,50.58596,
2018-5-20 13:32:36.00000,4083922.96010,521598.24811,50.58430,
2018-5-20 13:32:37.00000,4083922.95546,521598.25298,50.59034,
2018-5-20 13:32:38.00000,4083922.96185,521598.25011,50.58781,
2018-5-20 13:32:39.00000,4083922.95487,521598.25020,50.58845,
2018-5-20 13:32:40.00000,4083922.95450,521598.25393,50.59295,
2018-5-20 13:32:41.00000,4083922.95548,521598.25109,50.59447,
2018-5-20 13:32:42.00000,4083922.95473,521598.25456,50.59114,
2018-5-20 13:32:43.00000,4083922.95558,521598.25612,50.59552,
2018-5-20 13:32:44.00000,4083922.95243,521598.25324,50.59221,
2018-5-20 13:32:45.00000,4083922.95463,521598.25267,50.59860,
2018-5-20 13:32:46.00000,4083922.95740,521598.25709,50.59044,
2018-5-20 13:32:47.00000,4083922.95680,521598.25228,50.59087,
2018-5-20 13:32:48.00000,4083922.95651,521598.25258,50.58943,
2018-5-20 13:32:49.00000,4083922.95849,521598.25730,50.59865,
2018-5-20 13:32:50.00000,4083922.95307,521598.25242,50.59669,
2018-5-20 13:32:51.00000,4083922.95520,521598.25285,50.59702,
2018-5-20 13:32:52.00000,4083922.96141,521598.25331,50.59191,
2018-5-20 13:32:53.00000,4083922.95226,521598.25543,50.59228,
2018-5-20 13:32:54.00000,4083922.95946,521598.25066,50.59633,
2018-5-20 13:32:55.00000,4083922.96408,521598.25422,50.58785,
2018-5-20 13:32:56.00000,4083922.95742,521598.25063,50.59804,
2018-5-20 13:32:57.00000,4083922.96238,521598.25510,50.59612,
2018-5-20 13:32:58.00000,4083922.95480,521598.25402,50.59822,
2018-5-20 13:32:59.00000,4083922.95715,521598.25492,50.59291,
2018-5-20 13:33:0.00000,4083922.95289,521598.25239,50.59426,
2018-5-20 13:33:1.00000,4083922.95306,521598.25406,50.59736,
2018-5-20 13:33:2.00000,4083922.95624,521598.24947,50.59012,
2018-5-20 13:33:3.00000,4083922.96074,521598.25129,50.60212,
2018-5-20 13:33:4.00000,4083922.95530,521598.25250,50.60055,
2018-5-20 13:33:5.00000,4083922.95560,521598.25515,50.60015,
2018-5-20 13:33:6.00000,4083922.95854,521598.25405,50.59806,
2018-5-20 13:33:7.00000,4083922.95156,521598.25515,50.60820,
2018-5-20 13:33:8.00000,4083922.95536,521598.25409,50.60480,
2018-5-20 13:33:9.00000,4083922.95315,521598.25534,50.60341,
2018-5-20 13:33:10.00000,4083922.95189,521598.25383,50.59676,
2018-5-20 13:33:11.00000,4083922.95259,521598.25708,50.60317,
2018-5-20 13:33:12.00000,4083922.95323,521598.25665,50.59781,
2018-5-20 13:33:13.00000,4083922.95373,521598.25328,50.60047,
2018-5-20 13:33:14.00000,4083922.95463,521598.25203,50.59377,
2018-5-20 13:33:15.00000,4083922.95678,521598.25268,50.60307,
2018-5-20 13:33:16.00000,4083922.95638,521598.25175,50.59361,
2018-5-20 13:33:17.00000,4083922.95268,521598.25391,50.60138,
2018-5-20 13:33:18.00000,4083922.95548,521598.25345,50.60347,
2018-5-20 13:33:19.00000,4083922.95111,521598.25287,50.61129,
2018-5-20 13:33:20.00000,4083922.95359,521598.25337,50.60383,
2018-5-20 13:33:21.00000,4083922.95553,521598.25448,50.60007,
2018-5-20 13:33:22.00000,4083922.95731,521598.25707,50.60671,
2018-5-20 13:33:23.00000,4083922.95809,521598.25494,50.60117,
2018-5-20 13:33:24.00000,4083922.95638,521598.25705,50.60528,
2018-5-20 13:33:25.00000,4083922.95435,521598.25673,50.60766,
2018-5-20 13:33:26.00000,4083922.95727,521598.26070,50.61011,
2018-5-20 13:33:27.00000,4083922.95538,521598.25883,50.59962,
2018-5-20 13:33:28.00000,4083922.95716,521598.26060,50.60343,
2018-5-20 13:33:29.00000,4083922.95738,521598.25717,50.60128,
2018-5-20 13:33:30.00000,4083922.95606,521598.26162,50.60656,
2018-5-20 13:33:31.00000,4083922.96205,521598.25864,50.59740,
2018-5-20 13:33:32.00000,4083922.96144,521598.25560,50.59504,
2018-5-20 13:33:33.00000,4083922.95879,521598.25561,50.59674,
2018-5-20 13:33:34.00000,4083922.96370,521598.25905,50.59636,
2018-5-20 13:33:35.00000,4083922.96039,521598.25665,50.59893,
2018-5-20 13:33:36.00000,4083922.96069,521598.25949,50.60022,
2018-5-20 13:33:37.00000,4083922.95811,521598.25809,50.60231,
2018-5-20 13:33:38.00000,4083922.96245,521598.26045,50.60404,
2018-5-20 13:33:39.00000,4083922.95822,521598.25948,50.60234,
2018-5-20 13:33:40.00000,4083922.96086,521598.25783,50.59866,
2018-5-20 13:33:41.00000,4083922.96093,521598.25955,50.59973,
2018-5-20 13:33:42.00000,4083922.95990,521598.25987,50.60926,
2018-5-20 13:33:43.00000,4083922.96147,521598.25941,50.60701,
2018-5-20 13:33:44.00000,4083922.95967,521598.26239,50.61008,
2018-5-20 13:33:45.00000,4083922.96006,521598.25908,50.59805,
2018-5-20 13:33:46.00000,4083922.96148,521598.25883,50.60549,
2018-5-20 13:33:47.00000,4083922.96023,521598.25986,50.60083,
2018-5-20 13:33:48.00000,4083922.96037,521598.26560,50.60949,
2018-5-20 13:33:49.00000,4083922.96647,521598.25683,50.59567,
2018-5-20 13:33:50.00000,4083922.96490,521598.25870,50.59859,
2018-5-20 13:33:51.00000,4083922.96358,521598.25846,50.60369,
2018-5-20 13:33:52.00000,4083922.96287,521598.26501,50.60799,
2018-5-20 13:33:53.00000,4083922.96452,521598.25969,50.59812,
2018-5-20 13:33:54.00000,4083922.96558,521598.26210,50.60437,
2018-5-20 13:33:55.00000,4083922.96500,521598.25953,50.60463,
2018-5-20 13:33:56.00000,4083922.96829,521598.25984,50.61242,
2018-5-20 13:33:57.00000,4083922.96812,521598.26303,50.61331,
2018-5-20 13:33:58.00000,4083922.96561,521598.26134,50.60616,
2018-5-20 13:33:59.00000,4083922.96843,521598.26176,50.61439,
2018-5-20 13:34:0.00000,4083922.96668,521598.25969,50.60656,
2018-5-20 13:34:1.00000,4083922.96828,521598.26268,50.60794,
2018-5-20 13:34:2.00000,4083922.96876,521598.26213,50.61063,
2018-5-20 13:34:3.00000,4083922.97220,521598.26148,50.60155,
2018-5-20 13:34:4.00000,4083922.96315,521598.26243,50.61627,
2018-5-20 13:34:5.00000,4083922.96393,521598.26096,50.61473,
2018-5-20 13:34:6.00000,4083922.96468,521598.26140,50.61190,
2018-5-20 13:34:7.00000,4083922.96512,521598.26218,50.61148,
2018-5-20 13:34:8.00000,4083922.96579,521598.26484,50.61476,
2018-5-20 13:34:9.00000,4083922.96392,521598.26104,50.61691,
2018-5-20 13:34:10.00000,4083922.96516,521598.26122,50.61242,
2018-5-20 13:34:11.00000,4083922.96532,521598.26345,50.60921,
2018-5-20 13:34:12.00000,4083922.96812,521598.26289,50.61365,
2018-5-20 13:34:13.00000,4083922.96823,521598.26538,50.61085,
2018-5-20 13:34:14.00000,4083922.96591,521598.25850,50.60874,
2018-5-20 13:34:15.00000,4083922.96640,521598.25953,50.60227,
2018-5-20 13:34:16.00000,4083922.96638,521598.26138,50.60847,
2018-5-20 13:34:17.00000,4083922.97202,521598.25955,50.60694,
2018-5-20 13:34:18.00000,4083922.96726,521598.26001,50.60679,
2018-5-20 13:34:19.00000,4083922.96761,521598.25924,50.60199,
2018-5-20 13:34:20.00000,4083922.96415,521598.25730,50.60575,
2018-5-20 13:34:21.00000,4083922.97085,521598.25776,50.60599,
2018-5-20 13:34:22.00000,4083922.97074,521598.25393,50.60346,
2018-5-20 13:34:23.00000,4083922.96388,521598.25624,50.60512,
2018-5-20 13:34:24.00000,4083922.96554,521598.25610,50.60457,
2018-5-20 13:34:25.00000,4083922.96541,521598.26161,50.60960,
2018-5-20 13:34:26.00000,4083922.96547,521598.26172,50.60702,
2018-5-20 13:34:27.00000,4083922.96644,521598.25789,50.60688,
2018-5-20 13:34:28.00000,4083922.96355,521598.25925,50.61656,
2018-5-20 13:34:29.00000,4083922.96953,521598.25555,50.60408,
2018-5-20 13:34:30.00000,4083922.96610,521598.25523,50.60199,
2018-5-20 13:34:31.00000,4083922.96740,521598.25512,50.60375,
2018-5-20 13:34:32.00000,4083922.96472,521598.25867,50.60483,
2018-5-20 13:34:33.00000,4083922.96149,521598.25690,50.60547,
2018-5-20 13:34:34.00000,4083922.96249,521598.25842,50.60298,
2018-5-20 13:34:35.00000,4083922.96545,521598.25283,50.60102,
2018-5-20 13:34:36.00000,4083922.96994,521598.25438,50.59421,
2018-5-20 13:34:37.00000,4083922.96627,521598.25729,50.60393,
2018-5-20 13:34:38.00000,4083922.96790,521598.25396,50.59892,
2018-5-20 13:34:39.00000,4083922.96728,521598.25371,50.59957,
2018-5-20 13:34:40.00000,4083922.96421,521598.25362,50.59934,
2018-5-20 13:34:41.00000,4083922.96799,521598.25436,50.60780,
2018-5-20 13:34:42.00000,4083922.96704,521598.25368,50.59340,
2018-5-20 13:34:43.00000,4083922.96544,521598.24992,50.59435,
2018-5-20 13:34:44.00000,4083922.96518,521598.25212,50.59721,
2018-5-20 13:34:45.00000,4083922.96864,521598.24927,50.59875,
2018-5-20 13:34:46.00000,4083922.96031,521598.25343,50.60054,
2018-5-20 13:34:47.00000,4083922.96301,521598.25273,50.58760,
2018-5-20 13:34:48.00000,4083922.96443,521598.25294,50.59421,
2018-5-20 13:34:49.00000,4083922.96208,521598.25206,50.59767,
2018-5-20 13:34:50.00000,4083922.96474,521598.25347,50.59480,
2018-5-20 13:34:51.00000,4083922.96501,521598.25246,50.59077,
2018-5-20 13:34:52.00000,4083922.96497,521598.25310,50.59032,
2018-5-20 13:34:53.00000,4083922.96729,521598.25354,50.59890,
2018-5-20 13:34:54.00000,4083922.96450,521598.25542,50.60063,
2018-5-20 13:34:55.00000,4083922.96528,521598.25207,50.59241,
2018-5-20 13:34:56.00000,4083922.96502,521598.25249,50.59492,
2018-5-20 13:34:57.00000,4083922.96743,521598.25552,50.59338,
2018-5-20 13:34:58.00000,4083922.96981,521598.25567,50.60138,
2018-5-20 13:34:59.00000,4083922.96392,521598.25867,50.59741,
2018-5-20 13:35:0.00000,4083922.97190,521598.25396,50.59242,
2018-5-20 13:35:1.00000,4083922.96250,521598.25382,50.59179,
2018-5-20 13:35:2.00000,4083922.96449,521598.25753,50.59181,
2018-5-20 13:35:3.00000,4083922.96889,521598.25577,50.59677,
2018-5-20 13:35:4.00000,4083922.96773,521598.25446,50.59132,
2018-5-20 13:35:5.00000,4083922.96645,521598.25783,50.59519,
2018-5-20 13:35:6.00000,4083922.96761,521598.25748,50.59398,
2018-5-20 13:35:7.00000,4083922.96424,521598.25930,50.59565,
2018-5-20 13:35:8.00000,4083922.97041,521598.25669,50.59342,
2018-5-20 13:35:9.00000,4083922.96582,521598.25867,50.58804,
2018-5-20 13:35:10.00000,4083922.96632,521598.25780,50.58754,
2018-5-20 13:35:11.00000,4083922.96891,521598.25699,50.58425,
2018-5-20 13:35:12.00000,4083922.97179,521598.25493,50.58091,
2018-5-20 13:35:13.00000,4083922.96857,521598.25608,50.58637,
2018-5-20 13:35:14.00000,4083922.97226,521598.25603,50.58712,
2018-5-20 13:35:15.00000,4083922.96826,521598.25383,50.57794,
2018-5-20 13:35:16.00000,4083922.96758,521598.25836,50.59086,
2018-5-20 13:35:17.00000,4083922.96529,521598.25611,50.59174,
2018-5-20 13:35:18.00000,4083922.96563,521598.25768,50.59546,
2018-5-20 13:35:19.00000,4083922.96332,521598.25490,50.59569,
2018-5-20 13:35:20.00000,4083922.96076,521598.25614,50.58778,
2018-5-20 13:35:21.00000,4083922.96389,521598.25572,50.58844,
2018-5-20 13:35:22.00000,4083922.96318,521598.25678,50.59756,
2018-5-20 13:35:23.00000,4083922.96638,521598.25018,50.58444,
2018-5-20 13:35:24.00000,4083922.96455,521598.25057,50.59271,
2018-5-20 13:35:25.00000,4083922.96089,521598.25290,50.59010,
2018-5-20 13:35:26.00000,4083922.96127,521598.25375,50.59210,
2018-5-20 13:35:27.00000,4083922.96297,521598.25304,50.59816,
2018-5-20 13:35:28.00000,4083922.96097,521598.25432,50.59766,
2018-5-20 13:35:29.00000,4083922.95716,521598.25174,50.59973,
2018-5-20 13:35:30.00000,4083922.95995,521598.25521,50.59536,
2018-5-20 13:35:31.00000,4083922.95775,521598.25367,50.60361,
2018-5-20 13:35:32.00000,4083922.95662,521598.25180,50.60078,
2018-5-20 13:35:33.00000,4083922.95402,521598.25607,50.59659,
2018-5-20 13:35:34.00000,4083922.95306,521598.25579,50.60520,
2018-5-20 13:35:35.00000,4083922.95804,521598.25393,50.59690,
2018-5-20 13:35:36.00000,4083922.95693,521598.25171,50.60253,
2018-5-20 13:35:37.00000,4083922.95573,521598.24983,50.59680,
2018-5-20 13:35:38.00000,4083922.95865,521598.25193,50.60041,
2018-5-20 13:35:39.00000,4083922.95316,521598.24837,50.59588,
2018-5-20 13:35:40.00000,4083922.95119,521598.25305,50.60252,
2018-5-20 13:35:41.00000,4083922.94860,521598.25118,50.60414,
2018-5-20 13:35:42.00000,4083922.95347,521598.25118,50.60198,
2018-5-20 13:35:43.00000,4083922.95156,521598.25094,50.60635,
2018-5-20 13:35:44.00000,4083922.94966,521598.25291,50.60539,
2018-5-20 13:35:45.00000,4083922.95448,521598.25083,50.59696,
2018-5-20 13:35:46.00000,4083922.94988,521598.25199,50.59926,
2018-5-20 13:35:47.00000,4083922.95205,521598.25105,50.60437,
2018-5-20 13:35:48.00000,4083922.94854,521598.25014,50.60255,
2018-5-20 13:35:49.00000,4083922.94799,521598.24758,50.59728,
2018-5-20 13:35:50.00000,4083922.95452,521598.25001,50.60624,
2018-5-20 13:35:51.00000,4083922.95051,521598.25046,50.59643,
2018-5-20 13:35:52.00000,4083922.94674,521598.25017,50.59695,
2018-5-20 13:35:53.00000,4083922.94711,521598.25060,50.60462,
2018-5-20 13:35:54.00000,4083922.94424,521598.24865,50.60044,
2018-5-20 13:35:55.00000,4083922.94887,521598.24908,50.59710,
2018-5-20 13:35:56.00000,4083922.94816,521598.24601,50.60104,
2018-5-20 13:35:57.00000,4083922.94854,521598.24865,50.61021,
2018-5-20 13:35:58.00000,4083922.94647,521598.24685,50.60730,
2018-5-20 13:35:59.00000,4083922.94756,521598.24987,50.60219,
2018-5-20 13:36:0.00000,4083922.95049,521598.25128,50.60478,
2018-5-20 13:36:1.00000,4083922.95003,521598.25228,50.61606,
2018-5-20 13:36:2.00000,4083922.94085,521598.25217,50.60580,
2018-5-20 13:36:3.00000,4083922.94783,521598.25052,50.59616,
2018-5-20 13:36:4.00000,4083922.95052,521598.24750,50.60723,
2018-5-20 13:36:5.00000,4083922.94467,521598.24770,50.61320,
2018-5-20 13:36:6.00000,4083922.94531,521598.25238,50.61285,
2018-5-20 13:36:7.00000,4083922.94432,521598.24517,50.61066,
2018-5-20 13:36:8.00000,4083922.94790,521598.24850,50.60323,
2018-5-20 13:36:9.00000,4083922.94899,521598.24419,50.60825,
2018-5-20 13:36:10.00000,4083922.94664,521598.24643,50.60657,
2018-5-20 13:36:11.00000,4083922.95202,521598.24620,50.60506,
2018-5-20 13:36:12.00000,4083922.94658,521598.25173,50.61266,
2018-5-20 13:36:13.00000,4083922.94566,521598.24714,50.60788,
2018-5-20 13:36:14.00000,4083922.94597,521598.24958,50.61246,
2018-5-20 13:36:15.00000,4083922.94166,521598.24844,50.61371,
2018-5-20 13:36:16.00000,4083922.94772,521598.24848,50.61630,
2018-5-20 13:36:17.00000,4083922.94050,521598.24796,50.61975,
2018-5-20 13:36:18.00000,4083922.94318,521598.25182,50.61386,
2018-5-20 13:36:19.00000,4083922.94554,521598.24905,50.60837,
2018-5-20 13:36:20.00000,4083922.94369,521598.25037,50.61867,
2018-5-20 13:36:21.00000,4083922.94771,521598.24934,50.61431,
2018-5-20 13:36:22.00000,4083922.94249,521598.24866,50.61093,
2018-5-20 13:36:23.00000,4083922.94400,521598.25285,50.61261,
2018-5-20 13:36:24.00000,4083922.94893,521598.24842,50.60552,
2018-5-20 13:36:25.00000,4083922.95089,521598.24686,50.61873,
2018-5-20 13:36:26.00000,4083922.94123,521598.24785,50.61028,
2018-5-20 13:36:27.00000,4083922.94364,521598.24935,50.60757,
2018-5-20 13:36:28.00000,4083922.94679,521598.24731,50.61254,
2018-5-20 13:36:29.00000,4083922.94060,521598.25034,50.61746,
2018-5-20 13:36:30.00000,4083922.94579,521598.24794,50.61321,
2018-5-20 13:36:31.00000,4083922.94959,521598.24144,50.61111,
2018-5-20 13:36:32.00000,4083922.95269,521598.24453,50.60416,
2018-5-20 13:36:33.00000,4083922.94348,521598.24006,50.59976,
2018-5-20 13:36:34.00000,4083922.94122,521598.24781,50.61196,
2018-5-20 13:36:35.00000,4083922.94370,521598.24634,50.60615,
2018-5-20 13:36:36.00000,4083922.95164,521598.24603,50.60623,
2018-5-20 13:36:37.00000,4083922.94846,521598.24746,50.61447,
2018-5-20 13:36:38.00000,4083922.95127,521598.24400,50.60671,
2018-5-20 13:36:39.00000,4083922.94700,521598.24430,50.61124,
2018-5-20 13:36:40.00000,4083922.95285,521598.24367,50.59944,
2018-5-20 13:36:41.00000,4083922.94879,521598.23968,50.60251,
2018-5-20 13:36:42.00000,4083922.89781,521598.33546,50.61862,
2018-5-20 13:36:43.00000,4083922.76290,521598.54149,50.61732,
2018-5-20 13:36:44.00000,4083922.57871,521598.85340,50.61792,
2018-5-20 13:36:45.00000,4083922.34689,521599.24216,50.62126,
2018-5-20 13:36:46.00000,4083922.06186,521599.71578,50.62598,
2018-5-20 13:36:47.00000,4083921.72847,521600.26912,50.61495,
2018-5-20 13:36:48.00000,4083921.35865,521600.86287,50.61028,
2018-5-20 13:36:49.00000,4083920.99501,521601.48004,50.60828,
2018-5-20 13:36:50.00000,4083920.62042,521602.10570,50.61924,
2018-5-20 13:36:51.00000,4083920.23437,521602.75244,50.61889,
2018-5-20 13:36:52.00000,4083919.80748,521603.44065,50.62045,
2018-5-20 13:36:53.00000,4083919.38891,521604.15186,50.62516,
2018-5-20 13:36:54.00000,4083918.96318,521604.88396,50.62931,
2018-5-20 13:36:55.00000,4083918.49834,521605.64718,50.62588,
2018-5-20 13:36:56.00000,4083918.05504,521606.40281,50.61506,
2018-5-20 13:36:57.00000,4083917.59341,521607.14302,50.64443,
2018-5-20 13:36:58.00000,4083917.13935,521607.89236,50.61176,
2018-5-20 13:36:59.00000,4083916.71026,521608.62829,50.59692,
2018-5-20 13:37:0.00000,4083916.24936,521609.36870,50.62031,
2018-5-20 13:37:1.00000,4083915.80362,521610.13573,50.61860,
2018-5-20 13:37:2.00000,4083915.33820,521610.89087,50.60559,
2018-5-20 13:37:3.00000,4083914.86573,521611.67036,50.61406,
2018-5-20 13:37:4.00000,4083914.41450,521612.43428,50.62048,
2018-5-20 13:37:5.00000,4083913.94090,521613.21611,50.62030,
2018-5-20 13:37:6.00000,4083913.48076,521613.99049,50.64029,
2018-5-20 13:37:7.00000,4083912.99402,521614.78741,50.61935,
2018-5-20 13:37:8.00000,4083912.51384,521615.60126,50.62088,
2018-5-20 13:37:9.00000,4083912.02278,521616.41294,50.61773,
2018-5-20 13:37:10.00000,4083911.51663,521617.24691,50.62778,
2018-5-20 13:37:11.00000,4083911.02231,521618.07169,50.62135,
2018-5-20 13:37:12.00000,4083910.52236,521618.89573,50.62610,
2018-5-20 13:37:13.00000,4083910.03378,521619.72038,50.62319,
2018-5-20 13:37:14.00000,4083909.52275,521620.55473,50.63791,
2018-5-20 13:37:15.00000,4083909.02477,521621.39362,50.63525,
2018-5-20 13:37:16.00000,4083908.53275,521622.20970,50.62440,
2018-5-20 13:37:17.00000,4083908.05554,521623.01226,50.63192,
2018-5-20 13:37:18.00000,4083907.58503,521623.79852,50.60565,
2018-5-20 13:37:19.00000,4083907.09270,521624.60065,50.60633,
2018-5-20 13:37:20.00000,4083906.58428,521625.44763,50.60795,
2018-5-20 13:37:21.00000,4083906.06025,521626.30578,50.61758,
2018-5-20 13:37:22.00000,4083905.54412,521627.17113,50.61170,
2018-5-20 13:37:23.00000,4083905.02385,521628.02272,50.60880,
2018-5-20 13:37:24.00000,4083904.51124,521628.88359,50.60355,
