time,lcj,hxj,fyj,hgj,x,y,z,
2018-5-20 13:41:24.00000,4083775.40197,521843.52905,50.65725,601.83327,121.11315,-0.11956,-1.01285,
2018-5-20 13:41:25.00000,4083774.87987,521844.39645,50.64405,602.84400,121.10030,-0.12657,-0.99315,
2018-5-20 13:41:26.00000,4083774.35078,521845.27234,50.64936,603.87902,121.11151,-0.11523,-1.00236,
2018-5-20 13:41:27.00000,4083773.81585,521846.17208,50.64404,604.92260,121.10374,-0.09537,-1.00189,
2018-5-20 13:41:28.00000,4083773.28113,521847.05896,50.63973,605.96276,121.10659,-0.09559,-0.99539,
2018-5-20 13:41:29.00000,4083772.74994,521847.93763,50.64334,607.00215,121.10657,-0.10043,-1.00900,
2018-5-20 13:41:30.00000,4083772.21861,521848.83114,50.64804,608.03221,121.05183,-0.11611,-1.00200,
2018-5-20 13:41:31.00000,4083771.67645,521849.72299,50.64532,609.08680,121.10774,-0.11404,-1.00298,
2018-5-20 13:41:32.00000,4083771.13791,521850.61623,50.65763,610.12850,121.11350,-0.09250,-1.01100,
2018-5-20 13:41:33.00000,4083770.59032,521851.51025,50.65400,611.17968,121.12009,-0.11891,-1.00891,
2018-5-20 13:41:34.00000,4083770.04290,521852.43125,50.65090,612.22800,121.10423,-0.11500,-1.00903,
2018-5-20 13:41:35.00000,4083769.50168,521853.34074,50.65382,613.32500,121.12900,-0.12433,-1.00900,
2018-5-20 13:41:36.00000,4083768.95606,521854.24476,50.65244,614.38147,121.09596,-0.11919,-0.99857,
2018-5-20 13:41:37.00000,4083768.41490,521855.14874,50.65027,615.44817,121.08955,-0.10798,-1.00245,
2018-5-20 13:41:38.00000,4083767.87452,521856.04891,50.66487,616.48352,121.10038,-0.08710,-1.00429,
2018-5-20 13:41:39.00000,4083767.33534,521856.94008,50.67019,617.53957,121.10300,-0.12328,-1.00828,
2018-5-20 13:41:40.00000,4083766.80085,521857.83985,50.66379,618.60353,121.10100,-0.11753,-1.01579,
2018-5-20 13:41:41.00000,4083766.25534,521858.73094,50.66771,619.63611,121.10945,-0.09519,-1.01300,
2018-5-20 13:41:42.00000,4083765.73891,521859.59027,50.65376,620.63300,121.10002,-0.09032,-1.01866,
2018-5-20 13:41:43.00000,4083765.25455,521860.40740,50.64857,621.59047,121.10463,-0.08737,-1.01784,
2018-5-20 13:41:44.00000,4083764.75605,521861.23479,50.66510,622.55941,121.11865,-0.09341,-1.02517,
2018-5-20 13:41:45.00000,4083764.26615,521862.04691,50.67212,623.50487,121.09708,-0.09376,-1.01484,
2018-5-20 13:41:46.00000,4083763.76727,521862.84084,50.65856,624.43849,121.10449,-0.11298,-1.01447,
2018-5-20 13:41:47.00000,4083763.31579,521863.62566,50.64694,625.34466,121.09519,-0.10557,-1.01762,
2018-5-20 13:41:48.00000,4083762.87138,521864.37545,50.65043,626.20776,121.10567,-0.09978,-1.01478,
2018-5-20 13:41:49.00000,4083762.45438,521865.06872,50.67369,627.01200,121.10826,-0.08500,-1.01677,
2018-5-20 13:41:50.00000,4083762.05925,521865.72164,50.67966,627.75561,121.08913,-0.08522,-1.01304,
2018-5-20 13:41:51.00000,4083761.72562,521866.28966,50.66869,628.40200,121.10800,-0.10000,-1.00655,
2018-5-20 13:41:52.00000,4083761.44299,521866.76718,50.67092,628.95468,121.10900,-0.10902,-0.99802,
2018-5-20 13:41:53.00000,4083761.19185,521867.14027,50.67832,629.39157,121.10528,-0.11228,-1.00500,
2018-5-20 13:41:54.00000,4083761.03203,521867.39790,50.68442,629.66528,121.10100,-0.10791,-1.00309,
2018-5-20 13:41:55.00000,4083760.96169,521867.55312,50.65923,629.83700,121.09521,-0.09921,-1.00043,
2018-5-20 13:41:56.00000,4083760.90422,521867.64139,50.65531,629.93100,121.09394,-0.09949,-1.00100,
2018-5-20 13:41:57.00000,4083760.90084,521867.65541,50.66137,629.94700,121.09300,-0.09800,-1.00100,
2018-5-20 13:41:58.00000,4083760.89479,521867.66399,50.67013,629.94700,121.09200,-0.09800,-1.00100,
2018-5-20 13:41:59.00000,4083760.89463,521867.66020,50.66433,629.94700,121.09100,-0.09900,-1.00000,
2018-5-20 13:42:0.00000,4083760.90017,521867.66134,50.66344,629.94700,121.09100,-0.09900,-1.00000,
2018-5-20 13:42:1.00000,4083760.90141,521867.66183,50.65746,629.94700,121.09100,-0.09900,-1.00000,
2018-5-20 13:42:2.00000,4083760.89265,521867.65972,50.66763,629.94700,121.09100,-0.09900,-1.00000,
2018-5-20 13:42:3.00000,4083760.89560,521867.65709,50.66936,629.94700,121.09100,-0.09900,-1.00000,
2018-5-20 13:42:4.00000,4083760.89440,521867.66242,50.66480,629.94700,121.09100,-0.09900,-1.00000,
2018-5-20 13:42:5.00000,4083760.88754,521867.66247,50.67929,629.94700,121.09100,-0.09900,-1.00000,
2018-5-20 13:42:6.00000,4083760.89211,521867.66000,50.67552,629.94700,121.09100,-0.09900,-1.00000,
2018-5-20 13:42:7.00000,4083760.89580,521867.65547,50.67141,629.94700,121.09100,-0.09900,-1.00000,
2018-5-20 13:42:8.00000,4083760.88848,521867.65765,50.67618,629.94700,121.09100,-0.09900,-1.00000,
2018-5-20 13:42:9.00000,4083760.88960,521867.66288,50.67671,629.94700,121.09100,-0.09900,-1.00000,
2018-5-20 13:42:10.00000,4083760.88764,521867.66259,50.67831,629.94700,121.09100,-0.09900,-1.00000,
2018-5-20 13:42:11.00000,4083760.89570,521867.66286,50.67290,629.94700,121.09100,-0.09900,-1.00000,
2018-5-20 13:42:12.00000,4083760.88825,521867.66570,50.67418,629.94700,121.09100,-0.09900,-1.00000,
2018-5-20 13:42:13.00000,4083760.89590,521867.65769,50.65663,629.94700,121.09100,-0.09900,-1.00000,
2018-5-20 13:42:14.00000,4083760.89746,521867.65925,50.66838,629.94700,121.09100,-0.09900,-1.00000,
2018-5-20 13:42:15.00000,4083760.89641,521867.66847,50.68830,629.94700,121.09100,-0.09900,-1.00000,
2018-5-20 13:42:16.00000,4083760.89256,521867.66893,50.68727,629.94700,121.09100,-0.09900,-1.00000,
2018-5-20 13:42:17.00000,4083760.89832,521867.66340,50.67807,629.94700,121.09000,-0.09900,-1.00000,
2018-5-20 13:42:18.00000,4083760.89574,521867.66499,50.68218,629.94700,121.09000,-0.09900,-1.00000,
2018-5-20 13:42:19.00000,4083760.89206,521867.66419,50.68342,629.94700,121.09100,-0.09900,-1.00000,
2018-5-20 13:42:20.00000,4083760.88970,521867.66419,50.68690,629.94700,121.09052,-0.09900,-1.00000,
2018-5-20 13:42:21.00000,4083760.89287,521867.66743,50.68835,629.94700,121.09000,-0.09900,-1.00000,
2018-5-20 13:42:22.00000,4083760.88690,521867.66889,50.68682,629.94700,121.09000,-0.09900,-1.00000,
2018-5-20 13:42:23.00000,4083760.88116,521867.67021,50.69264,629.94700,121.09000,-0.09900,-1.00000,
2018-5-20 13:42:24.00000,4083760.88972,521867.67240,50.69657,629.94700,121.09100,-0.09900,-1.00000,
2018-5-20 13:42:25.00000,4083760.88787,521867.67172,50.69387,629.94700,121.09100,-0.09900,-1.00000,
2018-5-20 13:42:26.00000,4083760.88128,521867.67119,50.69282,629.94700,121.09000,-0.09900,-1.00000,
2018-5-20 13:42:27.00000,4083760.88631,521867.66740,50.68510,629.94700,121.09000,-0.09900,-1.00000,
2018-5-20 13:42:28.00000,4083760.88394,521867.66722,50.69059,629.94700,121.09000,-0.09900,-1.00000,
2018-5-20 13:42:29.00000,4083760.88173,521867.66837,50.69154,629.94700,121.09000,-0.09900,-1.00000,
2018-5-20 13:42:30.00000,4083760.88517,521867.67022,50.67563,629.94700,121.09000,-0.09900,-1.00000,
2018-5-20 13:42:31.00000,4083760.88673,521867.66868,50.68954,629.94700,121.09000,-0.09900,-1.00000,
2018-5-20 13:42:32.00000,4083760.88332,521867.66957,50.69625,629.94700,121.09000,-0.09900,-1.00000,
2018-5-20 13:42:33.00000,4083760.88192,521867.66888,50.68762,629.94700,121.09000,-0.09900,-1.00000,
2018-5-20 13:42:34.00000,4083760.88446,521867.66896,50.68590,629.94700,121.09000,-0.09900,-1.00000,
2018-5-20 13:42:35.00000,4083760.88766,521867.67188,50.69098,629.94700,121.09000,-0.09900,-1.00000,
2018-5-20 13:42:36.00000,4083760.88296,521867.67367,50.69675,629.94700,121.09000,-0.09900,-1.00000,
2018-5-20 13:42:37.00000,4083760.87880,521867.66849,50.68828,629.94700,121.09000,-0.09900,-1.00000,
2018-5-20 13:42:38.00000,4083760.87795,521867.67155,50.69425,629.94700,121.09000,-0.09900,-1.00000,
2018-5-20 13:53:20.00000,4083760.87003,521867.63935,50.58175,629.94700,121.09002,-0.09900,-1.00000,
